compound_name	smiles	CID	logBB	BBB+/BBB-	comments
METHAMPHETAMINE	CNC(C)Cc1ccccc1	1206.0		BBB+	
METHDILAZINE	CN1CCC(CN2c(cccc3)c3Sc(cccc4)c24)C1	14677.0		BBB+	
METHOCARBAMOL	O(CC(O)COC(=O)N)c1c(OC)cccc1	4107.0		BBB+	
METHOTRIMEPRAZINE	c1cc(N(CC(CN(C)C)C)c(cc(OC)cc2)c2S3)c3cc1	3916.0		BBB+	
METHSUXIMIDE	CN1C(=O)CC(C)(c2ccccc2)C1=O	6476.0		BBB+	
METHYLPHENOBARBITAL	CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2	8271.0		BBB+	
METHYSERGIDE	CCC(CO)NC(=O)C1CN(C)C(Cc(cn2C)c(c2ccc3)c34)C4=C1	4163.0		BBB+	
METIXENE	CN1CCCC(CC2c(cccc3)c3Sc(cccc4)c24)C1	4167.0		BBB+	
MIANSERIN	N12C(CN(CC1)C)c3c(Cc4c2cccc4)cccc3	4184.0		BBB+	
MILNACIPRAN	CCN(CC)C(=O)C1(CC1CN)c2ccccc2	11622909.0		BBB+	
MIRTAZAPINE	CN1CCN(c2c(cccn2)Cc3c4cccc3)C4C1	4205.0		BBB+	
MOCLOBEMIDE	Clc1ccc(C(=O)NCCN2CCOCC2)cc1	4235.0		BBB+	
MODAFINIL	S(=O)(C(c1ccccc1)c2ccccc2)CC(=O)N	4236.0		BBB+	
MOLINDONE	CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2	23897.0		BBB+	
NABILONE	O1C(C)(C)C(CCC(=O)C2)C2c(c(O)cc(C(CCCCCC)(C)C)c3)c13	39860.0		BBB+	
NALBUPHINE	c12c(C3(C(O4)C(O)CC5)C5(C(C1)N(CC6CCC6)CC3)O)c4c(cc2)O	4419.0		BBB+	
NALMEFENE	Oc1ccc(C2)c(C3(C(O4)C(=C)CC5)C5(C2N(CC6CC6)CC3)O)c14	4422.0		BBB+	
NALOXONE	Oc1ccc(C2)c(C3(C(O4)C(=O)CC5)C5(C2N(CC=C)CC3)O)c14	4425.0		BBB+	
NALTREXONE	Oc1ccc(C2)c(C3(C(O4)C(=O)CC5)C5(C2N(CC6CC6)CC3)O)c14	4428.0		BBB+	
NARATRIPTAN	CNS(=O)(=O)CCc1ccc([nH]cc2C3CCN(C)CC3)c2c1	4440.0		BBB+	
NEFAZODONE	CCC1=NN(CCCN2CCN(c3cccc(Cl)c3)CC2)C(=O)N1CCOc4ccccc4	4449.0		BBB+	
NEFOPAM	CN1CCOC(c2ccccc2)c(cccc3)c3C1	4450.0		BBB+	
NEMONAPRIDE	CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl	4452.0		BBB+	
NICOTINE	CN1CCCC1c2cccnc2	942.0		BBB+	
NITRAZEPAM	[O-][N+](=O)c1ccc(NC(=O)CN=C2c3ccccc3)c2c1	4506.0		BBB+	
NIZOFENONE	CCN(CC)Cc1nccn1c2ccc([N+](=O)[O-])cc2C(=O)c3ccccc3Cl	4514.0		BBB+	
NORTRIPTYLINE	CNCCC=C1c(cccc2)c2CCc(cccc3)c13	4543.0		BBB+	
NOVERIL	N1(C(=O)c(cccc2)c2N(C)c(cccc3)c13)CCN(C)C	9419.0		BBB+	
OLANZAPINE	CN1CCN(C2=Nc(cccc3)c3Nc(sc(C)c4)c24)CC1	135398745.0		BBB+	
ONDANSETRON	Cc1nccn1CC2CCc(n(c3c4cccc3)C)c4C2=O	4595.0		BBB+	
OPIPRAMOL	OCCN1CCN(CCCN2c(cccc3)c3C=Cc(cccc4)c24)CC1	9417.0		BBB+	
ORPHENADRINE	CN(C)CCOC(c1ccccc1)c2ccccc2C	4601.0		BBB+	
OXAPROZIN	OC(=O)CCc1oc(c2ccccc2)c(c3ccccc3)n1	4614.0		BBB+	
OXAZEPAM	Clc1cc(C(=NC(O)C(=O)N2)c3ccccc3)c2cc1	4616.0		BBB+	
OXCARBAZEPINE	NC(=O)N1c(cccc2)c2CC(=O)c(cccc3)c13	34312.0		BBB+	
OXYCODONE	COc1ccc(C2)c(C3(C(O4)C(=O)CC5)C5(C2N(C)CC3)O)c14	4635.0		BBB+	
OXYMORPHONE	CN1CCC(C(C(CC2)=O)O3)(c(c(C4)ccc5O)c35)C2(O)C14	4639.0		BBB+	
OXYPERTINE	COc1cc([nH]c(C)c2CCN3CCN(c4ccccc4)CC3)c2cc1OC	4640.0		BBB+	
PALIPERIDONE	CC1=C(CCN2CCC(c3noc(cc(F)cc4)c34)CC2)C(=O)N(CCCC5O)C5=N1	115237.0		BBB+	
PALONOSETRON	O=C1N(C2CN(CCC23)CC3)CC(CCC4)c(c4ccc5)c15	9882672.0		BBB+	
PARAMETHADIONE	CCC1(C)OC(=O)N(C)C1=O	8280.0		BBB+	
PAROXETINE	FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1	43815.0		BBB+	
PEMOLINE	NC1=NC(=O)C(c2ccccc2)O1	4723.0		BBB+	
PENFLURIDOL	OC1(CCN(CCCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)c4ccc(Cl)c(C(F)(F)F)c4	33630.0		BBB+	
PENTOBARBITAL	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	4737.0		BBB+	
PERGOLIDE	CCCN1CC(CSC)CC(c2c(c(C3)c[nH]4)c4ccc2)C13	4745.0		BBB+	
PERICYAZINE	OC1CCN(CCCN2c(cccc3)c3Sc(ccc(C#N)c4)c24)CC1	4747.0		BBB+	
PEROSPIRONE	O=C1C(CCCC2)C2C(=O)N1CCCCN3CCN(c4nsc(cccc5)c45)CC3	14096625.0		BBB+	
PHENACEMIDE	NC(=O)NC(=O)Cc1ccccc1	4753.0		BBB+	
PHENAZOCINE	C12(C(C(Cc3c1cc(O)cc3)N(CC2)CCc4ccccc4)C)C	14707.0		BBB+	
PHENDIMETRAZINE	CC1C(c2ccccc2)OCCN1C	12460.0		BBB+	
PHENELZINE	NNCCc1ccccc1	3675.0		BBB+	
PHENINDAMINE	N1(CC(C(c2ccccc2)c(cccc3)c34)=C4CC1)C	11291.0		BBB+	
PHENMETRAZINE	CC1NCCOC1c2ccccc2	4762.0		BBB+	
PHENOBARBITAL	CCC1(C(=O)NC(=O)NC1=O)c2ccccc2	4763.0		BBB+	
PHENOPERIDINE	CCOC(=O)C1(CCN(CCC(O)c2ccccc2)CC1)c3ccccc3	11226.0		BBB+	
PHENTERMINE	CC(C)(N)Cc1ccccc1	4771.0		BBB+	
PIMOZIDE	Fc1ccc(C(CCCN2CCC(N3c(cccc4)c4NC3=O)CC2)c5ccc(F)cc5)cc1	16362.0		BBB+	
PIPERACETAZINE	C1(CCO)CCN(CCCN2c(cc(C(C)=O)cc3)c3Sc(cccc4)c24)CC1	19675.0		BBB+	
PIPOTHIAZINE	CN(C)S(=O)(=O)c1ccc(Sc(cccc2)c2N3CCCN4CCC(CCO)CC4)c3c1	62867.0		BBB+	
PIRACETAM	NC(=O)CN1CCCC1=O	4843.0		BBB+	
PIZOTIFEN	CN1CCC(=C2c(cccc3)c3CCc(scc4)c24)CC1	27400.0		BBB+	
PRAMIPEXOLE	CCCNC1CCc(nc(N)s2)c2C1	4885.0		BBB+	
PRAZEPAM	Clc1ccc(N(CC2CC2)C(=O)CN=C3c4ccccc4)c3c1	4890.0		BBB+	
PRIMIDONE	CCC1(C(=O)NCNC1=O)c2ccccc2	4909.0		BBB+	
PROCYCLIDINE	OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3	4919.0		BBB+	
PROMAZINE	CN(C)CCCN1c(cccc2)c2Sc(cccc3)c13	4926.0		BBB+	
PROTRIPTYLINE	N(CCCC1c(cccc2)c2C=Cc(cccc3)c13)C	4976.0		BBB+	
QUETIAPINE	OCCOCCN1CCN(C2=Nc(cccc3)c3Sc(cccc4)c24)CC1	5002.0		BBB+	
QUINAGOLIDE	CCCN1CC(NS(=O)(=O)N(CC)CC)CC(Cc(c(O)ccc2)c2C3)C13	55645.0		BBB+	
QUINALBARBITONE	C1(C(CCC)C)(CC=C)C(=O)NC(=O)NC1=O	5193.0		BBB+	
RAMELTEON	CCC(=O)NCCC1CCc(ccc(OCC2)c23)c13	9881626.0		BBB+	
RASAGILINE	N(C1CCc(cccc2)c12)CC#C	122316.0		BBB+	
REBOXETINE	CCOc1ccccc1OC(C2CNCCO2)c3ccccc3	3022645.0		BBB+	
REMIFENTANIL	CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC	60815.0		BBB+	
REMOXIPRIDE	CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC	54940.0		BBB+	
RILUZOLE	Nc1nc(ccc(OC(F)(F)F)c2)c2s1	5070.0		BBB+	
RIVASTIGMINE	CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1	5077.0		BBB+	
ROPINIROLE	CCCN(CCC)CCc1cccc(NC(=O)C2)c12	5095.0		BBB+	
ROPIVACAINE	CCCN1CCCCC1C(=O)Nc2c(C)cccc2C	71273.0		BBB+	
ROTIGOTINE	CCCN(CCc1cccs1)C2CCc(c(O)ccc3)c3C2	57537.0		BBB+	
RUFINAMIDE	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	129228.0		BBB+	
SERTINDOLE	Fc1ccc(n2cc(C3CCN(CCN4CCNC4=O)CC3)c(cc(Cl)cc5)c25)cc1	60149.0		BBB+	
SETIPTILINE	CN1CCC(c2c(cccc2)Cc3c4cccc3)=C4C1	5205.0		BBB+	
SIBUTRAMINE	CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2	5210.0		BBB+	
STIRIPENTOL	CC(C)(C)C(O)\C=C\c1ccc(OCO2)c2c1	5311454.0		BBB+	
SUFENTANIL	CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2	41693.0		BBB+	
SULPIRIDE	S(=O)(=O)(N)c1cc(C(=O)NCC2N(CC)CCC2)c(OC)cc1	5355.0		BBB+	
TACRINE	Nc1c(CCCC2)c2nc(cccc3)c13	1935.0		BBB+	
TALIPEXOLE	Nc1nc(CCN(CC=C)CC2)c2s1	5374.0		BBB+	
TANDOSPIRONE	O=C1C(C(CC2)CC23)C3C(=O)N1CCCCN4CCN(c5ncccn5)CC4	5378.0		BBB+	
TAPENTADOL	CCC(C(C)CN(C)C)c1cccc(O)c1	6433091.0		BBB+	
TETRABENAZINE	COc1cc(CCN(CC(CC(C)C)C(=O)C2)C23)c3cc1OC	6018.0		BBB+	
