compound_name	smiles	CID	logBB	BBB+/BBB-	comments
bufuralol	CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O	71733.0		BBB-	
butanone	CCC(=O)C	6569.0		BBB+	
captopril	CC(CS)C(=O)N1CCCC1C(=O)O	44093.0		BBB-	
carbidopa	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN	34359.0		BBB-	
carebastine	CC(C)(C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)O	65820.0		BBB-	
carmoxirol	C1CN(CC=C1C2=CC=CC=C2)CCCCC3=CNC4=C3C=C(C=C4)C(=O)O	57364.0		BBB-	
cefetamet pivoxil	CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)OCOC(=O)C(C)(C)C	5486182.0		BBB-	
ceftriaxone	CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O	5479530.0		BBB-	
cephalexin	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O	27447.0		BBB-	
cephalotin	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O	6024.0		BBB-	
 cetirizine	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	2678.0		BBB-	
CGS-19755	C1CNC(CC1CP(=O)(O)O)C(=O)O	62736.0		BBB+	chemical name corrected
chloramphenicol	C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	5959.0		BBB-	
cimetidine	CC1=C(N=CN1)CSCCNC(=NC)NC#N	2756.0		BBB-	
cisapride	COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F	6917698.0		BBB-	
chlordiazepoxide	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O	2712.0		BBB+	
clobazam	CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	2789.0		BBB+	
clofibric acid	CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl	2797.0		BBB-	
clomipramine	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	2801.0		BBB+	
clonazepam	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl	2802.0		BBB+	
clozapine	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42	135398737.0		BBB+	
chlorprothixene	CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	667467.0		BBB+	
corticosterone	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O	5753.0		BBB-	
coumarin	C1=CC=C2C(=C1)C=CC(=O)O2	323.0		BBB-	
carbenicillin	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C	20824.0		BBB-	
cyclobarbital	CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2	5838.0		BBB+	
demeclocycline	CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O	54680690.0		BBB-	
dexamethasone	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	5743.0		BBB-	
diazepam	CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3	3016.0		BBB+	
diltiazem	CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	39186.0		BBB-	
diphenhydramine	CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2	3100.0		BBB+	
dizocilpine	CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24	180081.0		BBB+	
domperidone	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O	3151.0		BBB-	
dopamine	C1=CC(=C(C=C1CCN)O)O	681.0		BBB+	
doxepine	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	667477.0		BBB+	
doxylamine	CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C	3162.0		BBB+	
ebastine	CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4	3191.0		BBB-	
elacridar	COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC	119373.0		BBB-	
estradiol valerate	CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C	13791.0		BBB-	
ethinyl estradiol	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O	5991.0		BBB-	
ethyl ether	CCOCC	3283.0		BBB+	
felbamate	C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N	3331.0		BBB+	
felodipine	CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C	3333.0		BBB-	
fenoprofen	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O	3342.0		BBB-	
fentanyl	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3	3345.0		BBB+	
FK506 (fujimycin)	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC	445643.0		BBB-	chemical name corrected
fleroxacine	CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F	3357.0		BBB-	
flumazenil	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C	3373.0		BBB+	
flunitrazepam	CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F	3380.0		BBB+	
fluoxetine	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	3386.0		BBB+	
flupentixol	C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO	5281881.0		BBB+	
flurazepam	CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F	3393.0		BBB+	
fluroxene	C=COCC(F)(F)F	9844.0		BBB+	
fluvastatin	CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F	446155.0		BBB-	
furosemide	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl	3440.0		BBB-	
gabapentin	C1CCC(CC1)(CC(=O)O)CN	3446.0		BBB+	
GCP-37849 [127510-31-0]	nan			BBB+	
CGP-39551	NC(C(OCC)=O)/C=C(C)/CP(O)(O)=O	6372334.0		BBB+	chemical name corrected
guanabenz	C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl	5702063.0		BBB-	
guanfacine	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl	3519.0		BBB-	
GYKI-52466	CC1=NN=C(C2=CC3=C(C=C2C1)OCO3)C4=CC=C(C=C4)N	3538.0		BBB+	chemical name corrected
haloperidol	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F	3559.0		BBB+	
hexane	CCCCCC	8058.0		BBB+	
hydroxypethidine	CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O	61120.0		BBB+	
ICI-204448	CN(C(CN1CCCC1)C2=CC(=CC=C2)OCC(=O)O)C(=O)CC3=CC(=C(C=C3)Cl)Cl	3683.0		BBB-	chemical name corrected
ifenprodil	CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3	3689.0		BBB+	
isotretinoin	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	5282379.0		BBB-	
isradipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC	3784.0		BBB+	
ketamine	CNC1(CCCCC1=O)C2=CC=CC=C2Cl	3821.0		BBB+	
ketoprofen	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	3825.0		BBB-	
labetalol	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	3869.0		BBB-	
lamotrigine	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	3878.0		BBB+	
lidocaine	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	3676.0		BBB+	
loperamide	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	3955.0		BBB-	
loratadine	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	3957.0		BBB-	
lorazepam	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	3958.0		BBB+	
lorcainide	CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3	42884.0		BBB+	
D-mannitol	C(C(C(C(C(CO)O)O)O)O)O	6251.0		BBB-	
2,2-dimethylbutane	CCC(C)(C)C	6403.0		BBB+	
mecoprop	CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O	7153.0		BBB+	
mefenidil	CC1=C(N=C(N1)C2=CC=CC=C2)CC#N	65475.0		BBB+	
meprobamate	CCCC(C)(COC(=O)N)COC(=O)N	4064.0		BBB+	
mequitazine	C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53	4066.0		BBB+	
metoprolol	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O	4171.0		BBB-	
mexiletine	CC1=C(C(=CC=C1)C)OCC(C)N	4178.0		BBB+	
mibefradil	CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F	60663.0		BBB-	
miglitol	C1C(C(C(C(N1CCO)CO)O)O)O	441314.0		BBB-	
milacemide	CCCCCNCC(=O)N	53569.0		BBB+	
minoxidil	C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O	4201.0		BBB-	
morphine	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	5288826.0		BBB+	
nadolol	CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O	39147.0		BBB-	
naloxone	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	5284596.0		BBB+	
naltrexone	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	5360515.0		BBB+	
naproxen	CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	156391.0		BBB-	
napsagatran	C1CC(CN(C1)C(=N)N)CNC(=O)CC(C(=O)N(CC(=O)O)C2CC2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3	6918278.0		BBB-	
neostigmine bromide	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-]	8246.0		BBB-	
nifedipine	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	4485.0		BBB+	
nitrazepam	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	4506.0		BBB+	
nitrendipine	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	4507.0		BBB-	
N-methylnaltrexone chloride	nan			BBB-	
norfenefrine	C1=CC(=CC(=C1)O)C(CN)O	4538.0		BBB-	
nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	4543.0		BBB+	
noxiptilin	CN(C)CCON=C1C2=CC=CC=C2CCC3=CC=CC=C31	21087.0		BBB+	
olsalazine	C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O	22419.0		BBB-	
orphenadrine	CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C	4601.0		BBB+	
oxcarbazepine	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	34312.0		BBB+	
oxprenolol	CC(C)NCC(COC1=CC=CC=C1OCC=C)O	4631.0		BBB-	
PD 117302	CN([C@@H]1CCCC[C@H]1N2CCCC2)C(=O)CC3=C4C=CSC4=CC=C3	122115.0		BBB+	chemical name corrected
penicillin G	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C	5904.0		BBB-	
perphenazine	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO	4748.0		BBB+	
phaclofen	C1=CC(=CC=C1C(CN)CP(=O)(O)O)Cl	1641.0		BBB+	
phenacetin	CCOC1=CC=C(C=C1)NC(=O)C	4754.0		BBB-	
phenobarbital	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2	4763.0		BBB+	
pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2	4761.0		BBB-	chemical name corrected
piracetam	C1CC(=O)N(C1)CC(=O)N	4843.0		BBB+	
pirenzepine	CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4	4848.0		BBB-	
practolol	CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O	4883.0		BBB-	
pravastin	nan			BBB-	
Procyclidine hydrochloride	C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl	207841.0		BBB+	chemical name corrected
prednisolone	CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O	5755.0		BBB-	
prednisone	CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C	5865.0		BBB-	
primidone	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2	4909.0		BBB+	
probenecid	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	4911.0		BBB-	
progabide	C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl	44115.0		BBB+	
promethazine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C	4927.0		BBB+	
propranolol	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	4946.0		BBB-	
proscillaridin	CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O	5284613.0		BBB-	
quinpirole	CCCN1CCCC2C1CC3=C(C2)NN=C3	54562.0		BBB+	
quipazine	C1CN(CCN1)C2=NC3=CC=CC=C3C=C2	5011.0		BBB+	
raclopride	CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O	3033769.0		BBB+	
ralitoline	CC1=C(C(=CC=C1)Cl)NC(=O)C=C2N(C(=O)CS2)C	6436118.0		BBB+	
remacemide	CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN	60511.0		BBB+	
remikiren	CC(C)(C)S(=O)(=O)CC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(C(C4CC4)O)O	6324659.0		BBB-	
roxindole	C1CN(CC=C1C2=CC=CC=C2)CCCCC3=CNC4=C3C=C(C=C4)O	219050.0		BBB+	
saclofen	C1=CC(=CC=C1C(CN)CS(=O)(=O)O)Cl	122150.0		BBB+	
salbutamol	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	2083.0		BBB-	
SCH-23390	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Cl	3036864.0		BBB+	chemical name corrected
spiradoline	CN(C1CCC2(CCCO2)CC1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl	55652.0		BBB+	
stiripentol	CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O	5311454.0		BBB+	
sulfasalazine	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	5339.0		BBB-	
sulpiride	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	5355.0		BBB+	
sumatriptan	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	5358.0		BBB-	
taltrimide	CC(C)NS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O	71248.0		BBB+	
tamitinol	CCNCC1=C(C(=NC=C1CSC)C)O	3085156.0		BBB+	
teflurane	C(C(F)(F)F)(F)Br	31300.0		BBB+	
temafloxacin	CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F	60021.0		BBB-	
terbutaline	CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O	5403.0		BBB-	
terfenadine	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O	5405.0		BBB-	
testosterone	CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C	6013.0		BBB+	
trifluoperazine	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F	5566.0		BBB+	
thiopental	CCCC(C)C1(C(=O)NC(=S)NC1=O)CC	3000715.0		BBB+	
tiacrilast	CSC1=CC2=C(C=C1)N=CN(C2=O)C=CC(=O)O	6435375.0		BBB-	
tiagabine	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C	60648.0		BBB+	
tifluadom	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4	115208.0		BBB+	
tocainide	CC1=C(C(=CC=C1)C)NC(=O)C(C)N	38945.0		BBB-	
tolamolol	CC1=CC=CC=C1OCC(CNCCOC2=CC=C(C=C2)C(=O)N)O	37910.0		BBB-	
toliprolol	CC1=CC(=CC=C1)OCC(CNC(C)C)O	18047.0		BBB-	
topiramate	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	5284627.0		BBB+	
tranylcypromine	C1C(C1N)C2=CC=CC=C2	19493.0		BBB+	
triazolam	CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl	5556.0		BBB+	
U-50488	CN(C1CCCCC1N2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl	3036289.0		BBB+	chemical name corrected
valproate pivoxil	CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C	71160.0		BBB+	
vigabatrin	C=CC(CCC(=O)O)N	5665.0		BBB+	
S-warfarin	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	54688261.0		BBB-	
zimeldine	CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2	5365247.0		BBB+	
zolmitriptan	CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3	60857.0		BBB+	
zonisamide	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N	5734.0		BBB+	
acetylsalicylic acid	CC(=O)OC1=CC=CC=C1C(=O)O	2244.0		BBB+	
acetaminophen	CC(=O)NC1=CC=C(C=C1)O	1983.0		BBB+	
amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	2160.0		BBB+	
chloroform	C(Cl)(Cl)Cl	6212.0		BBB+	
1,1,1-trichloroethan	CC(Cl)(Cl)Cl	6278.0		BBB+	
clonidine	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl	2803.0		BBB+	
carbamazepine	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	2554.0		BBB+	
didanosine	C1CC(OC1CO)N2C=NC3=C2N=CNC3=O	135398739.0		BBB-	
enflurane	C(C(OC(F)F)(F)F)(F)Cl	3226.0		BBB+	
ethanol	CCO	702.0		BBB+	
halothane	C(C(F)(F)F)(Cl)Br	3562.0		BBB+	
heptane	CCCCCCC	8900.0		BBB+	
hydrocortisone	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	5754.0		BBB-	
icotidine	CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCCCC3=C(C=CC=N3)OC	72108.0		BBB-	
imipramine	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31	3696.0		BBB+	
indinavir	CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5	5362440.0		BBB-	
indomethacin	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O	3715.0		BBB-	
isoflurane	C(C(F)(F)F)(OC(F)F)Cl	3763.0		BBB+	
lupitidine	CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCSCC3=CC=C(O3)CN(C)C	4375468.0		BBB-	
mianserin	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42	4184.0		BBB+	
mepyramine	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2	4992.0		BBB+	
methadone	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	4095.0		BBB+	
pentane	CCCCC	8003.0		BBB+	
quinidine	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	441074.0		BBB-	
ranitidine	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	3001055.0		BBB-	
risperidone	CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	5073.0		BBB+	
salicylic acid	C1=CC=C(C(=C1)C(=O)O)O	338.0		BBB-	
SKF-101468	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	5095.0		BBB+	chemical name corrected
SKF 89124	CCCN(CCC)CCC1=C2CC(=O)NC2=C(C=C1)O	133741.0		BBB+	chemical name corrected
temelastine	CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCCCC3=NC=C(C=C3C)Br	55482.0		BBB-	
thioperamide	C1CCC(CC1)NC(=S)N2CCC(CC2)C3=CN=CN3	3035905.0		BBB+	
tibolone	CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O	444008.0		BBB+	
tiotidine	CN=C(NCCSCC1=CSC(=N1)N=C(N)N)NC#N	50287.0		BBB-	
toluene	CC1=CC=CC=C1	1140.0		BBB+	
trichloroethylene	C(=C(Cl)Cl)Cl	6575.0		BBB+	
valproic acid	CCCC(CCC)C(=O)O	3121.0		BBB+	
zidovudine	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]	35370.0		BBB-	
zolantidine	C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3	91769.0		BBB+	
