compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Nicardipine	CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC	4474		BBB+	
Nifedipine	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	4485		BBB+	
Nimodipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC	4497		BBB+	
Nitrazepam	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	4506		BBB+	
Nitrendipine	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	4507		BBB+	
Nordazepam	C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3	2997		BBB+	
Nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	4543		BBB+	
Olanzapine	CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C	135398745		BBB+	
Oxcarbazepine	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	34312		BBB+	
Oxprenolol	CC(C)NCC(COC1=CC=CC=C1OCC=C)O	4631		BBB+	
Oxycodone	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O	5284603		BBB+	
Phenytoin	C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3	1775		BBB+	
Pravastatin acid	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O	54687		BBB-	
Primidone	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2	4909		BBB+	
Promazine	CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31	4926		BBB+	
Promethazine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C	4927		BBB+	
Propranolol	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	4946		BBB+	
Pyridostigmine	C[N+]1=CC=CC(=C1)OC(=O)N(C)C	4991		BBB+	
Quetiapine	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	5002		BBB+	
Ramelteon	CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3	208902		BBB+	
Reboxetine	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3	127151		BBB+	
Riluzole	C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N	5070		BBB+	
Rivastigmine	CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C	77991		BBB+	
Rizatriptan	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3	5078		BBB+	
Ropinirole	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	5095		BBB+	
Rosuvastatin	CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C	446157		BBB+	
Scopolamine	CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4	3000322		BBB+	
Selegiline	CC(CC1=CC=CC=C1)N(C)CC#C	26757		BBB+	
Simvastatin acid	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)C	64718		BBB+	
Sulfasalazine	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	5339		BBB-	
Sulpiride	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	5355		BBB+	
Sumatriptan	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	5358		BBB+	
Tacrine	C1CCC2=NC3=CC=CC=C3C(=C2C1)N	1935		BBB+	
Temazepam	CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3	5391		BBB+	
Topiramate	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	5284627		BBB+	
Trazodone	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	5533		BBB+	
Trifluoperazine	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F	5566		BBB+	
Trimipramine	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	5584		BBB+	
Tropisetron	CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43	656665		BBB+	
Varenicline	C1C2CNCC1C3=CC4=NC=CN=C4C=C23	170361		BBB+	
Venlafaxine	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	5656		BBB+	
Warfarin	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	54678486		BBB+	
Zaleplon	CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C	5719		BBB+	
Zidovudine	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]	35370		BBB+	
Zolpidem	CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C	5732		BBB+	
Zonisamide	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N	5734		BBB+	
Acebutolol	CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C	1978		BBB+	
Amisulpride	CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC	2159		BBB+	
Amprenavir	CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N	65016		BBB-	
Aprepitant	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F	135413536		BBB+	
Astemizole	COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F	2247		BBB-	
Bromocriptine	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O	31101		BBB+	
Cetirizine	C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	2678		BBB-	
Chloroquine	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	2719		BBB+	
Cimetidine	CC1=C(N=CN1)CSCCNC(=NC)NC#N	2756		BBB-	
Clarithromycin	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	84029		BBB-	
Clomipramine	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	2801		BBB+	
Colchicine	CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC	6167		BBB-	
Cyclosporin A	CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C	5284373		BBB-	
Desloratadine	C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4	124087		BBB-	
Dexamethasone	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C	5743		BBB+	
Digoxin	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O	2724385		BBB-	
Dipyridamole	C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO	3108		BBB-	
Domperidone	C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O	3151		BBB-	
Eletriptan	CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4	77993		BBB+	
Ergotamine	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C	8223		BBB+	
Erythromycin	CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	12560		BBB-	
Etoposide	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O	36462		BBB-	
Indinavir	CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5	5362440		BBB-	
Labetalol	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	3869		BBB-	
Loperamide	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	3955		BBB-	
Methylprednisolone	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O	6741		BBB+	
Nelfinavir	CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O	64143		BBB-	
Neostigmine	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	4456		BBB-	
Paliperidone	CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	115237		BBB+	
Paroxetine	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4	43815		BBB+	
Prazosin	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC	4893		BBB+	
Quinidine	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	441074		BBB+	
Reserpine	COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC	5770		BBB+	
Ritonavir	CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O	392622		BBB-	
Saquinavir	CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O	441243		BBB-	
Talinolol	CC(C)(C)NCC(COC1=CC=C(C=C1)NC(=O)NC2CCCCC2)O	68770		BBB-	
Terfenadine	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O	5405		BBB-	
Thioridazine	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC	5452		BBB+	
Trimethoprim	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	5578		BBB+	
Verapamil	CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC	2520		BBB+	
Zolmitriptan	CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3	60857		BBB+	
Atomoxetine	CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2	54841		BBB+	
Chlorpromazine	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	2726		BBB+	
Citalopram	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	2771		BBB+	
Clozapine	CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42	135398737		BBB+	
Metoclopramide	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	4168		BBB+	
Ranitidine	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	3001055		BBB-	
Risperidone	CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F	5073		BBB+	
Sertraline	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	68617		BBB+	
Tiagabine	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C	60648		BBB+	
Ziprasidone	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54	60854		BBB+	
