compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Fluoxetine	CNCC[C@@H](c1ccccc1)Oc2ccc(cc2)C(F)(F)F	1548968.0		BBB+	
Fluvoxamine	COCCCC/C(=N\OCCN)/c1ccc(cc1)C(F)(F)F	5361192.0		BBB+	
Galantamine	COc1ccc2c3c1O[C@@H]4[C@@]3(CCCC2)C=C[C@@H](C4)O	44589811.0		BBB+	
Haloperidol	c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F	3559.0		BBB+	
Hydrocodone	CN1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CCC3[C@H]1C5)OC	5360139.0		BBB+	
Indeloxazine	c1cc2c(c(c1)OCC3CNCCO3)CC=C2	3704.0		BBB+	
Levetiracetam	CC[C@@H](C(=O)N)N1CCCC1=O	5284583.0		BBB+	
Levomethadyl	CCC(C(CC(C)N(C)C)(c1ccccc1)c2ccccc2)OC(=O)C	10517.0		BBB+	
Lofexidine	CC(C1=NCCN1)Oc2c(cccc2Cl)Cl	30668.0		BBB+	
Lorazepam	c1ccc(c(c1)C2=NC(C(=O)Nc3c2cc(cc3)Cl)O)Cl	3958.0		BBB+	
Meprobamate	CCCC(C)(COC(=O)N)COC(=O)N	4064.0		BBB+	
Methylphenidate	COC(=O)C(c1ccccc1)C2CCCCN2	4158.0		BBB+	
Metoclopramide	CCN(CC)CCNC(=O)c1cc(c(cc1OC)N)Cl	4168.0		BBB+	
Midazolam	Cc1ncc2n1-c3ccc(cc3C(=NC2)c4ccccc4F)Cl	4192.0		BBB+	
Milnacipran	CCN(CC)C(=O)C1(CC1CN)c2ccccc2	11622909.0		BBB+	
Minaprine	Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3	4199.0		BBB+	
Mirtazapine	CN1CCN2c3c(cccn3)Cc4ccccc4C2C1	4205.0		BBB+	
Moclobemide	c1cc(ccc1C(=O)NCCN2CCOCC2)Cl	4235.0		BBB+	
Modafinil	c1ccc(cc1)C(c2ccccc2)S(=O)CC(=O)N	4236.0		BBB+	
Morphine	C[N@]1CC[C@@]23c4c5ccc(c4O[C@@H]2[C@@H](C=C[C@@H]3[C@@H]1C5)O)O	5479215.0		BBB+	
Nalmefene	C=C1CCC2(C3Cc4ccc(c5c4C2(C1O5)CCN3CC6CC6)O)O	4422.0		BBB+	
Naltrexone	c1cc(c2c3c1C[C@@H]4[C@]5([C@]3(CCN4CC6CC6)[C@@H](O2)C(=O)CC5)O)O	5360515.0		BBB+	
Nemonapride	C[C@H]1[C@H](CCN1Cc2ccccc2)NC(=O)c3cc(c(cc3OC)NC)Cl	9952220.0		BBB+	
Nicergoline	Cn1cc2c3c1cccc3[C@]4(C[C@H](CN([C@@H]4C2)C)COC(=O)c5cc(cnc5)Br)OC	34040.0		BBB+	
Nicotrol	CN1CCC[C@H]1c2cccnc2	89594.0		BBB+	
Nimodipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)N(=O)=O)C(=O)OCCOC	4497.0		BBB+	
Nortriptyline	CN(=O)(C)CCC=C1c2ccccc2CCc3c1cccc3	20313.0		BBB+	
Olanzapine	Cc1cc2c(s1)Nc3ccccc3N=C2N4CCN(CC4)C	135398745.0		BBB+	
Oxcarbazepine	c1ccc2c(c1)CC(=O)c3ccccc3N2C(=O)N	34312.0		BBB+	
Oxycodone	CN1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)OC	5284603.0		BBB+	
Paliperidone	Cc1c(c(=O)n2c(n1)C(CCC2)O)CCN3CCC(CC3)c4c5ccc(cc5on4)F	115237.0		BBB+	
Paroxetine	c1cc(ccc1C2CCNCC2COc3ccc4c(c3)OCO4)F	4691.0		BBB+	
Pergolide	CCCN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4c3c2ccc4)CSC	47811.0		BBB+	
Perospirone	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCCCN4C(=O)[C@@H]5CCCC[C@@H]5C4=O	115368.0		BBB+	
phenytoin	c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3	1775.0		BBB+	
Piracetam	C1CC(=O)N(C1)CC(=O)N	4843.0		BBB+	
Pramipexole	CCCN[C@H]1CCc2c(sc(n2)N)C1	119570.0		BBB+	
Pregabalin	CC(C)C[C@@H](CC(=O)O)CN	5486971.0		BBB+	
Propofol	CC(C)c1cccc(c1O)C(C)C	4943.0		BBB+	
Quazepam	c1ccc(c(c1)C2=NCC(=S)N(c3c2cc(cc3)Cl)CC(F)(F)F)F	4999.0		BBB+	
Quetiapine	c1ccc2c(c1)C(=Nc3ccccc3S2)N4CCN(CC4)CCOCCO	5002.0		BBB+	
Ramelteon	CCC(=O)NCCC1CCc2c1c3c(cc2)OCC3	9881626.0		BBB+	
Rasagiline	C#CCNC1CCc2c1cccc2	122316.0		BBB+	
Reboxetine	CCOc1ccccc1O[C@@H](c2ccccc2)[C@@H]3CNCCO3	65856.0		BBB+	
Remifentanil	CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC	60815.0		BBB+	
Riluzole	c1cc2c(cc1OC(F)(F)F)sc(n2)N	5070.0		BBB+	
Rimonabant	Cc1c(n(nc1C(=O)NN2CCCCC2)c3ccc(cc3Cl)Cl)c4ccc(cc4)Cl	104850.0		BBB+	
Risperidone	Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F	5073.0		BBB+	
Rivastigmine	CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C	5077.0		BBB+	
Ropinirole	CCCN(CCC)CCc1cccc2c1CC(=O)N2	5095.0		BBB+	
Ropivacaine	CCCN1CCCCC1C(=O)Nc2c(cccc2C)C	71273.0		BBB+	
Selegiline	C[C@H](Cc1ccccc1)N(C)CC#C	26757.0		BBB+	
Sertindole	c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O)F	60149.0		BBB+	
Sertraline	CNC1CCC(c2c1cccc2)c3ccc(c(c3)Cl)Cl	5203.0		BBB+	
Sinequan	CN(C)CC/C=C\1/c2ccccc2COc3c1cccc3	667468.0		BBB+	
Sulpiride	CCN1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N	688272.0		BBB+	
Talipexole	C=CCN1CCc2c(sc(n2)N)CC1	5374.0		BBB+	
Terguride	CCN(CC)C(=O)N[C@H]1CC2c3cccc4c3c(c[nH]4)C[C@H]2N(C1)C	3065023.0		BBB+	
Thiopental	CCC[C@H](C)C1(C(=O)NC(=S)NC1=O)CC	3033019.0		BBB+	
Tiagabine	Cc1ccsc1C(=CCCN2CCCC(C2)C(=O)O)c3c(ccs3)C	5466.0		BBB+	
Tianeptine	CN1c2ccccc2C(c3ccc(cc3S1(=O)=O)Cl)NCCCCCCC(=O)O	68870.0		BBB+	
Tramadol	CN(C)CC1CCCCC1(c2cccc(c2)OC)O	5523.0		BBB+	
Trazodone	c1ccn2c(c1)nn(c2=O)CCCN3CCN(CC3)c4cccc(c4)Cl	5533.0		BBB+	
Tropisetron	CN1C2CCC1CC(C2)OC(=O)c3c[nH]c4c3cccc4	5595.0		BBB+	
Varenicline	c1cnc2cc3c(cc2n1)C4CC3CNC4	170361.0		BBB+	
Venlafaxine	CN(C)C[C@@H](c1ccc(cc1)OC)C2(CCCCC2)O	9795623.0		BBB+	
Verapamil	CC(C)[C@@](CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC	65808.0		BBB+	
Vigabatrin	C=CC(CCC(=O)O)N	5665.0		BBB+	
Vinpocetine	CC[C@@]12CCCN3[C@@H]1c4c(c5ccccc5n4C(=C2)C(=O)OCC)CC3	443955.0		BBB+	
Zaleplon	CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C	5719.0		BBB+	
Ziprasidone	c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5cc([nH]c5cc4Cl)O	16760212.0		BBB+	
Zolpidem	Cc1ccc(cc1)c2c(n3cc(ccc3n2)C)CC(=O)N(C)C	5732.0		BBB+	
Zonisamide	c1ccc2c(c1)c(no2)CS(=O)(=O)N	5734.0		BBB+	
Zotepine	CN(C)CCOC1=Cc2ccccc2Sc3c1cc(cc3)Cl	5736.0		BBB+	
