compound_name	smiles	CID	logBB	BBB+/BBB-	comments
Hydrocortisone	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	5754		BBB-	
Hydroxypethidine	CCOC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O	61120		BBB+	
ICI-204448	CN(C(CN1CCCC1)C2=CC(=CC=C2)OCC(=O)O)C(=O)CC3=CC(=C(C=C3)Cl)Cl	3683		BBB-	
Ifenprodil	CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3	3689		BBB+	
Imipramine	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31	3696		BBB+	
Isotretinoin	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C	5282379		BBB-	
Isradipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC	3784		BBB+	
Ketamine	CNC1(CCCCC1=O)C2=CC=CC=C2Cl	3821		BBB+	
Ketoprofen	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	3825		BBB-	
Labetalol	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	3869		BBB-	
Lamotrigine	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	3878		BBB+	
Lidocaine	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	3676		BBB-	
Loperamide	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	3955		BBB-	
Loratadine	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	3957		BBB-	
Lorazepam	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	3958		BBB+	
Lorcainide	CC(C)N1CCC(CC1)N(C2=CC=C(C=C2)Cl)C(=O)CC3=CC=CC=C3	42884		BBB+	
Lupitidine	CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCSCC3=CC=C(O3)CN(C)C	4375468		BBB-	
Mannitol	C(C(C(C(C(CO)O)O)O)O)O	6251		BBB-	
1-(3-Chlorophenyl)piperazine	C1CN(CCN1)C2=CC(=CC=C2)Cl	1355		BBB+	chemical name corrected
Mefenidil	CC1=C(N=C(N1)C2=CC=CC=C2)CC#N	65475		BBB+	
Meprobamate	CCCC(C)(COC(=O)N)COC(=O)N	4064		BBB+	
Mequitazine	C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53	4066		BBB+	
Methadone	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	4095		BBB+	
Metoprolol	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O	4171		BBB-	
Mexiletine	CC1=C(C(=CC=C1)C)OCC(C)N	4178		BBB+	
Mibefradil	CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F	60663		BBB-	
Miglitol	C1C(C(C(C(N1CCO)CO)O)O)O	441314		BBB-	
Milacemide	CCCCCNCC(=O)N	53569		BBB+	
Minoxidil	C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O	4201		BBB-	
MK-801	CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24	180081		BBB+	
Morphine	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	5288826		BBB+	
Methylnaltrexone bromide	C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6.[Br-]	5361917		BBB-	chemical name corrected
Nadolol	CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O	39147		BBB-	
Naloxone	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O	5284596		BBB+	
Naltrexone	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	5360515		BBB+	
Naproxen	CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O	156391		BBB-	
Napsagatran	C1CC(CN(C1)C(=N)N)CNC(=O)CC(C(=O)N(CC(=O)O)C2CC2)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3	6918278		BBB-	
Neostigmine	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	4456		BBB-	
Nifedipine	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	4485		BBB+	
Nitrazepam	C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3	4506		BBB+	
Nitrendipine	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	4507		BBB-	
Norfenefrine	C1=CC(=CC(=C1)O)C(CN)O	4538		BBB-	
Nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	4543		BBB+	
Noxiptiline	CN(C)CCON=C1C2=CC=CC=C2CCC3=CC=CC=C31	21087		BBB+	
Olsalazine	C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O	22419		BBB-	
Orphenadrine	CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C	4601		BBB+	
Oxcarbazepine	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	34312		BBB+	
Oxprenolol	CC(C)NCC(COC1=CC=CC=C1OCC=C)O	4631		BBB-	
PD117302	CN(C1CCCCC1N2CCCC2)C(=O)CC3=C4C=CSC4=CC=C3	10316246		BBB+	
Penicillin G	CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C	5904		BBB-	
Perphenazine	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO	4748		BBB+	
Phaclofen	C1=CC(=CC=C1C(CN)CP(=O)(O)O)Cl	1641		BBB+	
Phenacetin	CCOC1=CC=C(C=C1)NC(=O)C	4754		BBB-	
Pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2	4761		BBB-	
Phenobarbital	CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2	4763		BBB+	
Piracetam	C1CC(=O)N(C1)CC(=O)N	4843		BBB+	
Pirenzepine	CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4	4848		BBB-	
Practolol	CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O	4883		BBB-	
Pravastatin	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O	54687		BBB-	
Prednisolone	CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O	5755		BBB-	
Prednisone	CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C	5865		BBB-	
Primidone	CCC1(C(=O)NCNC1=O)C2=CC=CC=C2	4909		BBB+	
Probenecid	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	4911		BBB-	
Procyclidine	C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O	4919		BBB+	
Progabide	C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl	44115		BBB+	
Promethazine	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C	4927		BBB+	
Propranolol	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	4946		BBB-	
Proscillaridin	CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O	5284613		BBB-	
Quinidine	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	441074		BBB-	
Quinpirole	CCCN1CCCC2C1CC3=C(C2)NN=C3	54562		BBB+	
Quipazine	C1CN(CCN1)C2=NC3=CC=CC=C3C=C2	5011		BBB+	
Raclopride	CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O	3033769		BBB+	
Ralitoline	CC1=C(C(=CC=C1)Cl)NC(=O)C=C2N(C(=O)CS2)C	6436118		BBB+	
Remacemide	CC(CC1=CC=CC=C1)(C2=CC=CC=C2)NC(=O)CN	60511		BBB+	
Remikiren	CC(C)(C)S(=O)(=O)CC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(C(C4CC4)O)O	6324659		BBB-	
Roxindole	C1CN(CC=C1C2=CC=CC=C2)CCCCC3=CNC4=C3C=C(C=C4)O	219050		BBB+	
SCH-23390	CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Cl	5018		BBB+	
Saclofen	C1=CC(=CC=C1C(CN)CS(=O)(=O)O)Cl	122150		BBB+	
Salbutamol	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	2083		BBB-	
Spiradoline	CN(C1CCC2(CCCO2)CC1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl	55652		BBB+	
Stiripentol	CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O	5311454		BBB+	
Sulfasalazine	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O	5339		BBB-	
Sulpiride	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	5355		BBB+	
Sumatriptan	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	5358		BBB-	
Taltrimide	CC(C)NS(=O)(=O)CCN1C(=O)C2=CC=CC=C2C1=O	71248		BBB+	
Tamitinol	CCNCC1=C(C(=NC=C1CSC)C)O	3085156		BBB+	
Temafloxacin	CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F	60021		BBB-	
Terbutaline	CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O	5403		BBB-	
Terfenadine	CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O	5405		BBB-	
Testosterone	CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C	6013		BBB-	
Thiopental	CCCC(C)C1(C(=O)NC(=S)NC1=O)CC	3000715		BBB+	
Tiacrilast	CSC1=CC2=C(C=C1)N=CN(C2=O)C=CC(=O)O	6435375		BBB-	
Tiagabine	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C	60648		BBB+	
Tifluadom	CN1C(CN=C(C2=CC=CC=C21)C3=CC=CC=C3F)CNC(=O)C4=CSC=C4	115208		BBB+	
Tocainide	CC1=C(C(=CC=C1)C)NC(=O)C(C)N	38945		BBB-	
Tolamolol	CC1=CC=CC=C1OCC(CNCCOC2=CC=C(C=C2)C(=O)N)O	37910		BBB-	
Toliprolol	CC1=CC(=CC=C1)OCC(CNC(C)C)O	18047		BBB-	
Topiramate	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	5284627		BBB+	
Tranylcypromine	C1C(C1N)C2=CC=CC=C2	19493		BBB+	
Triazolam	CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl	5556		BBB+	
U50,488	CN(C1CCCCC1N2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl	3036289		BBB+	
Valproate pivoxil	CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C	71160		BBB+	
Vigabatrin	C=CC(CCC(=O)O)N	5665		BBB+	
Warfarin	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	54678486		BBB-	
Zimeldine	CN(C)CC=C(C1=CC=C(C=C1)Br)C2=CN=CC=C2	5365247		BBB+	
Zolmitriptan	CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3	60857		BBB+	
Zonisamide	C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N	5734		BBB+	
