compound_name	smiles	CID	logBB	BBB+/BBB-	comments
2-pentanone	CCCC(C)=O	7895.0	-0.01		
Methyl acetate	COC(C)=O	6584.0	-0.13		
Ethyl acetate	CCOC(C)=O	8857.0	0.0		
Propyl acetate	CCCOC(C)=O	7997.0	0.12		
Butyl acetate	CCCCOC(C)=O	31272.0	0.28		
Pentyl acetate	CCCCCOC(C)=O	12348.0	0.4		
Isopropyl acetate	CC(C)OC(C)=O	7915.0	0.4		
Isobutyl acetate	CC(C)COC(C)=O	8038.0	0.45		
Isopentylacetate	CC(C)CCOC(C)=O	31276.0	0.55		
Benzene	C1=CC=CC=C1	241.0	0.2		
Toluene	CC1=CC=CC=C1	1140.0	0.27		
o-Xylene	CC1=CC=CC=C1C	7237.0	0.41		
m-xylene	CC1=CC(C)=CC=C1	7929.0	0.22		
p-xylene	CC1=CC=C(C)C=C1	7809.0	0.38		
ethylbenzene	CCC1=CC=CC=C1	7500.0	0.26		
styrene	C=CC1=CC=CC=C1	7501.0	0.45		
t-Butylbenzene	CC(C)(C)C1=CC=CC=C1	7366.0	0.43		
1,2,4-Trimethylbenzene (Pseudocumene)	CC1=CC(C)=C(C)C=C1	7247.0	0.16		
4-Chlorobenzotrifluoride	FC(F)(F)C1=CC=C(Cl)C=C1	7394.0	0.17		
propargyl alcohol	OCC#C	7859.0	-0.23		
acrylonitrile	C=CC#N	7855.0	-0.4		
1-(3-Fluoropropyl)-2-nitroimidazole (FPN)	FCCCN1C=CN=C1N(=O)=O	10352163.0	-0.24		
1-(8-fluorooctyl)-2-nitroimidazole (FON)	FCCCCCCCCN1C=CN=C1N(=O)=O	10377120.0	-0.17		
16a-fluoroestradiol (estradiol16afluoro)	CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CC(F)C2O	14211618.0	-0.3		
1-hexyl-4-(4-iodophenyl)piperazine	CCCCCCN1CCN(CC1)C1=CC=C(I)C=C1	13720676.0	1.01		
1-hydroxymidazolam	OCC1=NC=C2CN=C(C3=C(F)C=CC=C3)C3=C(C=CC(Cl)=C3)N12	107917.0	-0.07		
1-isobutyl-4-(4-iodophenyl)piperazine	CCC(C)N1CCN(CC1)C1=CC=C(I)C=C1		1.38		
4-Fluoroantipyrine	CN1N(C(=O)C=C1C)C1=CC=C(F)C=C1	94957.0	-0.05		
4-hydroxymidazolam	CC1=NC=C2C(O)N=C(C3=C(F)C=CC=C3)C3=C(C=CC(Cl)=C3)N12	124449.0	-0.03		
4-iodo-alpha,alpha'-dipiperidino-m-xylene	IC1=C(CN2CCCCC2)C=C(CN2CCCCC2)C=C1	12780299.0	0.98		
4-Iodoantipyrine	CN1N(C(=O)C(I)=C1C)C1=CC=CC=C1	8522.0	-0.1		
4-iodo-N,N'-isopropyl-m-xylenediamine	CCC(C)NC1=CC(NC(C)CC)=C(I)C=C1		0.64		
5-Butyl-5-ethyl barbituric acid (Butethal)	CCCCC1(CC)C(=O)NC(=O)NC1=O	6473.0	0.19		
5-Heptyl-5-ethyl barbituric acid	CCCCCCCC1(CC)C(=O)NC(=O)NC1=O	43473.0	0.02		
5-Hexyl-5-ethyl barbituric acid	CCCCCCC1(CC)C(=O)NC(=O)NC1=O	8942.0	0.36		
5-Methyl-5-ethyl barbituric acid	CCC1(C)C(=O)NC(=O)NC1=O	95705.0	-0.22		
5-Octyl-5-ethyl barbituric acid	CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O	13755681.0	0.24		
5-Pentyl-5-ethyl barbituric acid	CCCCCC1(CC)C(=O)NC(=O)NC1=O	66994.0	0.09		
5-Propyl-5-ethyl barbituric acid	CCCC1(CC)C(=O)NC(=O)NC1=O	46516.0	0.09		
9-OH Risperidone	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1	115237.0	-0.67		
AFE	CN(C)C1=CC=CC=C1SC1=C(N)C=C(CCF)C=C1		0.55		
AI-9 (YH1885)	CC1N(CCC2=CC=CC=C12)C1=C(C)C(C)=NC(NC2=CC=C(F)C=C2)=N1	204104.0	0.67		
alaptide	CC1NC(=O)C2(CCCC2)NC1=O	541931.0	-0.26		
alovudine	CC1=CN(C2CC(F)C(CO)O2)C(=O)NC1=O	284240.0	-0.59		
alpha-(4-pyridyl-1-oxide)-N-tert-butylnitrone	CC(C)(C)[N+](\\[O-])=C/C1=CC=[N+]([O-])C=C1	135465079.0	-0.38		
Alprazolam	CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12	2118.0	-0.04		
Aminopyrine	CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	6009.0	0.0		
Amobarbital (5-Ethyl-5-(3-methylbutyl)barbital)	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	2164.0	0.04		
Antipyrine	CN1N(C(=O)C=C1C)C1=CC=CC=C1	2206.0	-0.1		
atenolol	CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1	2249.0	-1.42		
Barbital (5-Ethyl-5-ethyl barbituric acid)	CCC1(CC)C(=O)NC(=O)NC1=O	2294.0	-0.14		
Beloxepin (Org4428)	CN1CCC2(O)C(C1)C1=CC=CC(C)=C1OC1=CC=CC=C21	9860946.0	0.82		
BESP	CCN1CN(C2=CC=C(Br)C=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O		-0.43		
betahistine (Y-G 14)	CNCCC1=NC=CC=C1	2366.0	-0.3		
Biperiden	OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1	2381.0	0.85		
bisphenol A	CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	6623.0	-0.12		
BMSP	CN1CN(C2=CC=C(Br)C=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O		-0.55		
BPSP	CCCN1CN(C2=CC=C(Br)C=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O		-0.01		
BSP	FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=C(Br)C=C1	156386.0	0.07		
butyl 4-aminobenzoate	CCCCOC(=O)C1=CC=C(N)C=C1	2482.0	0.42		
Caffeine (1,3,7-Trimethylxanthine)	CN1C=NC2=C1C(=O)N(C)C(=O)N2C	2519.0	-0.06		
carbamazepine	NC(=O)N1C2=C(C=CC=C2)C=CC2=C1C=CC=C2	2554.0	0.0		
Carmustine (BCNU)	ClCCNC(=O)N(CCCl)N=O	2578.0	-0.52		
carteolol	CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2	2583.0	-0.4		
Chlorpromazine	CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2	2726.0	1.06		
Clobazam	CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O	2789.0	0.35		
Clonidine (SKB6)	ClC1=CC=CC(Cl)=C1NC1=NCCN1	2803.0	0.11		
Cocaine	COC(=O)C1C2CCC(CC1OC(=O)C1=CC=CC=C1)N2C	2826.0	0.6		
Codeine	COC1=C2OC3C(O)C=CC4C5CC(C=C1)=C2C34CCN5C	2828.0	0.6		
Cotinine	CN1C(CCC1=O)C1=CN=CC=C1	408.0	-0.38		
daidzein	OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	5281708.0	-0.15		
Desipramine	CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	2995.0	1.0		
desmethydesipramine (didesipramine or Desdimethylimipramine)	NCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	159642.0	1.06		
Desmethylclobazam	ClC1=CC2=C(NC(=O)CC(=O)N2C2=CC=CC=C2)C=C1	89657.0	0.36		
Desmethyldiazepam	ClC1=C2C(NC(=O)CN=C2C2=CC=CC=C2)=CC=C1	14590445.0	0.5		
desmonomethylpromazine (Monodesmethylpromazine)	CNCCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2	28315.0	0.59		
Diazepam	CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1	3016.0	0.52		
Didanosine (2',3'-dideoxyinosine)	OCC1CCC(O1)N1C=NC2=C1N=CNC2=O	135422442.0	-1.3		
diphenhydramine	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1	3100.0	1.26		
domperidone	ClC1=CC=C2N(C3CCN(CCCN4C(=O)NC5=CC=CC=C45)CC3)C(=O)NC2=C1	3151.0	-0.93		
doxylamine	CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1	3162.0	0.64		
ethenzamide (o-Ethoxybenzamide and AI-5)	CCOC1=CC=CC=C1C(N)=O	3282.0	-0.05		
ethyl 4-aminobenzoate	CCOC(=O)C1=CC=C(N)C=C1	2337.0	0.27		
Fentanyl	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1	3345.0	0.38		
FFMZ	CC(F)OC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1		-0.09		
flumazenil	CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1	3373.0	-0.29		
Flunitrazepam	CN1C2=C(C=C(C=C2)N(=O)=O)C(=NCC1=O)C1=C(F)C=CC=C1	3380.0	0.06		
fluoroethylfumazrnil	CCOC(=O)C1=C2CN(CCF)C(=O)C3=C(C=CC(F)=C3)N2C=N1	6426759.0	-0.14		
fluoromisonidazole	OC(COCF)CN1C=CN=C1N(=O)=O	23274095.0	-0.01		
Fluoxetine	CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1	3386.0	0.36		
glycyrrhetinic acid	CC1(C)C(O)CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O	3230.0	-1.4		
HEPP (beta-ethyl-beta-hydroxybenzenepropanamide)	CCC(O)(CC(N)=O)C1=CC=CC=C1	64814.0	0.04		
Hexobarbital	CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1	3608.0	0.1		
Hydroxyzine	OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	3658.0	0.58		
I-1	CN1CN(C2=CC=CC=C2)C2(CCN(CCCC(=O)C3=CSC(I)=C3)CC2)C1=O		-0.25		
I-4 (44cyanophenoxymethylpiperidineniodoallyl)	I\\C=C\\CN1CCC(COC2=CC=C(C=C2)C#N)CC1	9864749.0	1.13		
Ibuprofen (a-Methyl-4-isobutylphenylacetic acid)	CC(C)CC1=CC=C(C=C1)C(C)C(O)=O	3672.0	-0.18		
Imipramine (SKB8)	CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	3696.0	0.83		
Indinavir	CC(C)(C)NC(=O)C1CN(CC2=CN=CC=C2)CCN1CC(O)CC(CC1=CC=CC=C1)C(=O)NC1C(O)CC2=CC=CC=C12	3706.0	-0.74		
Indomethacin	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	3715.0	-1.26		
lamotrigine	NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1	3878.0	0.48		
lidocaine	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	3676.0	0.34		
Lorazepam	OC1N=C(C2=CC=CC=C2Cl)C2=CC(Cl)=CC=C2NC1=O	3958.0	0.41		
Lupitidine (SKB5)	CN(C)CC1=CC=C(CSCCNC2=NC(=O)C(CC3=CN=C(C)C=C3)=CN2)O1	4375468.0	-1.06		
Mannitol	OCC(O)C(O)C(O)C(O)CO	453.0	-1.6		
Mefloquine (+ve) (AI-8)	OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F	4046.0	0.63		
methamphetamine	CNC(C)CC1=CC=CC=C1	1206.0	0.9		
Methohexital	CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O	9034.0	-0.06		
Mianserin	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21	4184.0	0.99		
Midazolam	CC1=NC=C2CN=C(C3=C(F)C=CC=C3)C3=C(C=CC(Cl)=C3)N12	4192.0	0.36		
miloxacin	CON1C=C(C(O)=O)C(=O)C2=C1C=C1OCOC1=C2	37614.0	-0.92		
Mirtazapine	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CN=C21	4205.0	0.53		
Morphine	CN1CCC23C4OC5=C(O)C=CC(CC1C2C=CC4O)=C35	4253.0	-0.24		
MSP	CN1CN(C2=CC=CC=C2)C2(CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C1=O	119146.0	0.46		
nalidixic acid	CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2	4421.0	-0.66		
Nevirapine	CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1	4463.0	0.0		
Nicotine	CN1CCCC1C1=CC=CN=C1	942.0	0.24		
Northioridazine	CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCNC2)C=C1	114376.0	0.75		
Olanzapine	CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2	135398745.0	0.78		
Org13011	FC(F)(F)C1=CC=NC(=C1)N1CCN(CCCCN2CCCC2=O)CC1	9907401.0	0.16		
Org30526	ClC1=CC2=C(OC3=C(C=CC=C3)C3CNCC23)C=C1	14577084.0	0.39		
Org32104	CC1=CC=CC2=C1OC1=C(C=CC=C1)C1(O)CCNCC21		0.52		
Org34167	NC(CC=C)C1=C(C=CC=C1)C1=NOC2=C1C=CC=C2	9861160.0	0.0		
Org5222	CN1CC2C(C1)C1=C(OC3=C2C=CC=C3)C=CC(Cl)=C1	9903970.0	1.03		
Oxazepam	OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O	4616.0	0.61		
Paracetamol (Acetaminophen or +ol)	CC(=O)NC1=CC=C(O)C=C1	1983.0	-0.34		
Paraxanthine	CN1C=NC2=C1C(=O)N(C)C(=O)N2	4687.0	0.06		
Pentazocine	CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C	4736.0	0.64		
Pentobarbital (5-Ethyl-5-(1-methylbutyl)barbital)	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	4737.0	0.12		
pentylenetetrazole (metrazole)	C1CCN2N=NN=C2CC1	5917.0	-0.03		
phencyclidine	C1CCN(CC1)C1(CCCCC1)C1=CC=CC=C1	6468.0	0.44		
Phenylbutazone	CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	4781.0	-0.52		
Phenyl-N-tert-butylnitrone	CC(C)(C)[N+](\\[O-])=C/C1=CC=CC=C1	10313352.0	0.05		
Phenytoin	O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1	1775.0	-0.04		
physostigmine	CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1	4811.0	0.08		
Pindolol	CC(C)NCC(O)COC1=CC=CC2=C1C=CN2	4828.0	-0.15		
PK-11195	CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C1=C(Cl)C=CC=C1	1345.0	0.48		
p-Phenylbenzoic acid	OC(=O)C1=CC=C(C=C1)C1=CC=CC=C1	66724.0	-1.26		
procaine	CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	4914.0	0.05		
Promazine	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12	4926.0	1.23		
Propofol	CC(C)C1=CC=CC(C(C)C)=C1O	4943.0	0.48		
Propranolol (Propanolol)	CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1	4946.0	0.64		
propyl-4-aminobenzoate	CCCOC(=O)C1=CC=C(N)C=C1	7174.0	0.55		
pyrene	C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1	31423.0	0.23		
Pyrilamine (Mepyramine SKB7)	COC1=CC=C(CN(CCN(C)C)C2=CC=CC=N2)C=C1	4992.0	0.5		
R-Etodolac	CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O	3308.0	-1.51		
Risperidone	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1	5073.0	-0.02		
rolipram	COC1=C(OC2CCCC2)C=C(C=C1)C1CNC(=O)C1	5092.0	0.61		
S-2fluoroethylisothiourea	NC(=N)SCCF	10011896.0	-0.27		
salbutamol (albuterol)	CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1	2083.0	-1.3		
Salicylic acid (2-Hydroxybenzoic acid)	OC(=O)C1=CC=CC=C1O	338.0	-1.1		
saquinavir (invirase)	CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(CC1=CC=CC=C1)NC(=O)C(CC(N)=O)NC(=O)C1=NC2=C(C=CC=C2)C=C1	3579812.0	-1.03		
SKB15	BrC1=CC=CN=C1CSCCNC1=C(C=CN1)N(=O)=O	14022480.0	-0.67		
SKB16	O=N(=O)C1=C(NCCSCC2=NC=CC=C2)NC=C1	14022481.0	-0.66		
SKB17	O=N(=O)C1=C(NCCSCC2=NC=CC=C2)NC=C1CC1=CC=CC=C1	14022483.0	-0.12		
SKB19 (guanidinen4phenylthiazol2yl)	NC(N)=NC1=NC(=CS1)C1=CC=CC=C1	3763607.0	-0.18		
SKB2 (guanidinen25methylthiazol2yl )	CC1=CSC(N=C(N)N)=N1	2776666.0	-0.04		
SKB20 (guanidinen43aminophenylthiazol2yl)	NC(N)=NC1=NC(=CS1)C1=CC=CC(N)=C1	14022509.0	-1.15		
SKB22	CC(=O)NC1=CC=CC(=C1)C1=CSC(N=C(N)N)=N1	14022511.0	-1.57		
SKB23	CN\\C(NC1=CC(=CC=C1)C1=CSC(N=C(N)N)=N1)=N\\C#N	14022519.0	-1.54		
SKB24 (pyrrole3nitro225dimethylaminomethylfuran2ylmethylthioethylamino)	CN(C)CC1=CC=C(CSCCNC2=C(C=CN2)N(=O)=O)O1	13646638.0	-1.12		
SKB25 (ranidtidineanalog)	CN(C)CC1=CC=C(CSCCNC2=C(C(CC3=CC=CC=C3)=CN2)N(=O)=O)O1	14022484.0	-0.73		
SKB26 (pyrrole3nitro235dimethylaminomethylfuran2ylphenylamino )	CN(C)CC1=CC=C(O1)C1=CC(NC2=C(C=CN2)N(=O)=O)=CC=C1	14022491.0	-0.27		
SKB29	CN(C)CC1=CC=NC(=C1)C1=CC(NC2=C(C=CN2)N(=O)=O)=CC=C1	14022486.0	-0.28		
SKB30 (npropylacetamide33npiperidinylmethylphenoxy)	CC(=O)NCCCOC1=CC(CN2CCCCC2)=CC=C1	9971484.0	-0.46		
SKB31 (benzamiden33piperidinylmethylphenoxy)	O=C(NCCCOC1=CC=CC(CN2CCCCC2)=C1)C1=CC=CC=C1	10498206.0	-0.24		
SKB34 (propanol33npiperidinylmethylphenoxy)	OCCCOC1=CC(CN2CCCCC2)=CC=C1	10444765.0	-0.02		
SKB36 (2pyridineaminen33npiperidinylmethylphenoxypropyl)	C(CNC1=CC=CC=N1)COC1=CC(CN2CCCCC2)=CC=C1	10019237.0	0.69		
SKB37	C(CNC1=NC=CS1)COC1=CC=CC(CN2CCCCC2)=C1	14022497.0	0.44		
SKB42	C(CNC1=NC2=C(O1)C=CC=C2)COC1=CC(CN2CCCCC2)=CC=C1	14022499.0	0.22		
SKF 89124	CCCN(CCC)CCC1=C2CC(=O)NC2=C(O)C=C1	133741.0	-0.43		
S-methylisothiourea	CSC(N)=N	5142.0	-0.6		
Spiperone	FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1	5265.0	0.26		
Stavudine	CC1=CN(C2OC(CO)C=C2)C(=O)NC1=O	5155.0	-0.48		
Sulforidazine	CN1CCCCC1CCN1C2=CC(=CC=C2SC2=C1C=CC=C2)S(C)(=O)=O	31765.0	0.18		
terbinafine	CN(C\\C=C\\C#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1	1549008.0	0.09		
tertbutylchlorambucil	CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	83909.0	1.0		
Theobromine (3,7-Dimethylxanthine)	CN1C=NC2=C1C(=O)NC(=O)N2C	5429.0	-0.3		
Theophylline (1,3-Dimethylxanthine)	CN1C2=C(NC=N2)C(=O)N(C)C1=O	2153.0	-0.35		
Thiopental (Thiopentone)	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	3000715.0	-0.15		
thioperamide	S=C(NC1CCCCC1)N1CCC(CC1)C1=CNC=N1	3035905.0	-0.16		
Thioridazine	CSC1=CC=C2SC3=C(C=CC=C3)N(CCC3CCCCN3C)C2=C1	5452.0	0.24		
tibolone	CC1CC2=C(CCC(=O)C2)C2CCC3(C)C(CCC3(O)C#C)C12	5470.0	0.4		
Tiotidine (SKB10)	CN\\C(NCCSCC1=CSC(N=C(N)N)=N1)=N\\C#N	50287.0	-0.82		
Toliprolol	CC(C)NCC(O)COC1=CC(C)=CC=C1	18047.0	0.47		
Trifluroperazine	CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1	5566.0	1.44		
triptanol (amitriptyline)	CN(C)CCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2	2160.0	0.89		
Valproic acid	CCCC(CCC)C(O)=O	3121.0	-1.15		
Verapamil	COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1OC	2520.0	-0.7		
Y-G 15 (2pyridineethanaminenndimethyl)	CN(C)CCC1=CC=CC=N1	80554.0	-0.06		
Y-G 16 (thiazole22aminoethyl)	NCCC1=NC=CS1	87653.0	-0.42		
Zolantidine (SKB41)	C(CNC1=NC2=C(S1)C=CC=C2)COC1=CC(CN2CCCCC2)=CC=C1	91769.0	0.14		
Nordazepam	ClC1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1	2997.0	0.5		
BBCPD10	CN(C)C1=NC=CC(=C1)C1=NNC(N)=N1	12889418.0	-1.17		
SB222200	CCC(NC(=O)C1=C(C)C(=NC2=C1C=CC=C2)C1=CC=CC=C1)C1=CC=CC=C1	3946663.0	0.3		
L-663,581	CC(C)C1=NC(=NO1)C1=C2CN(C)C(=O)C3=C(C=CC=C3Cl)N2C=N1	129710.0	-0.3		
L-663,581 Mono-Hydroxylated metabolite	CN1CC2=C(N=CN2C2=C(C(Cl)=CC=C2)C1=O)C1=NOC(=N1)C(C)(C)O	10384745.0	-1.34		
L-663,581 Bis-Hydrolated	CN1CC2=C(N=CN2C2=C(C(Cl)=CC=C2)C1=O)C1=NOC(=N1)C(C)(O)CO	10091748.0	-1.82		
1,2,3,4-Tetrahydroquinoline	C1CNC2=C(C1)C=CC=C2	69460.0	0.65		
4-Hydroxyalprazolam	CC1=NN=C2C(O)N=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12	182017.0	-1.48		
Acetylsalicylic acid	CC(=O)OC1=CC=CC=C1C(O)=O	2244.0	-0.5		
Amphetamine	CC(N)CC1=CC=CC=C1	3007.0	0.93		
Atropine	CN1C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1	3661.0	-0.06		
BBcpd18 (ranitidine analog)	CN(C)C1=CC=C(O1)C1=CC=CC(NC2=C(C=CN2)N(=O)=O)=C1		-0.27		
Bromocriptine	CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(OC2(O)C2CCCN2C1=O)C(C)C	2443.0	-1.1		
Buspirone	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1	2477.0	0.48		
Carbamazepine-10,11-epoxide	NC(=O)N1C2=C(C=CC=C2)C2OC2C2=C1C=CC=C2	2555.0	-0.34		
