compound_name	smiles	CID	logBB	BBB+/BBB-	comments
nan	CCCN(CCC)CCC1=CC2=C(NC(=O)C2)C=C1	44383796.0	0.25		
nan	CNCCC1=CC=CC=N1	2366.0	-0.3		
nan	CN(C)CCC1=CC=CC=N1	80554.0	-0.06		
nan	NCCC1=NC=CS1	87653.0	-0.42		
nan	S=C(NC1CCCCC1)N1CCC(CC1)C1=CNC=N1	3035905.0	-0.16		
nan	NC(=O)C1C2=CC=CC=C2C=CC2=C1C=CC=C2	25255.0	0.0		
nan	NC(=O)[C@H]1C2=CC=CC=C2[C@H]2O[C@H]2C2=C1C=CC=C2		-0.34		
nan	CC(C)C1=NC(=NO1)C1=C2CN(C)C(=O)C3=C(Cl)C=CC=C3N2C=N1	129710.0	-0.3		
nan	CN1CC2=C(N=CN2C2=CC=CC(Cl)=C2C1=O)C1=NOC(=N1)C(C)(C)O	10384745.0	-1.34		
nan	CN1CC2=C(N=CN2C2=CC=CC(Cl)=C2C1=O)C1=NOC(=N1)[C@](C)(O)CO		-1.82		
nan	CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2	2160.0	0.89		
nan	COC1=C(CCCCNC2=NC(=O)C(CC3=CC=C(C)N=C3)=CN2)N=CC=C1	72108.0	-2.0		
nan	CC1=CC=C(CC2=CNC(NCCCCC3=NC=C(Br)C=C3C)=NC2=O)C=N1	55482.0	-1.88		
nan	CC(=O)NC1=CC(=CC=C1)C1=CSC(N=C(N)N)=N1	14022511.0	-1.57		
nan	CN\C(NC1=CC(=CC=C1)C1=CSC(N=C(N)N)=N1)=N/C#N	14022519.0	-1.54		
nan	CN(C)CC1=CC=C(CSCCNC2=NC(=O)C(CC3=CC4=C(C=CC=C4)C=C3)=CN2)O1	14022522.0	-1.3		
nan	OC[C@H]1CC[C@H](O1)N1C=NC2=C1N=CNC2=O	135483777.0	-1.3		
nan	CN(C)C1=CC(=CC=N1)C1=NNC(N)=N1	12889418.0	-1.17		
nan	NC(N)=NC1=NC(=CS1)C1=CC=CC(N)=C1	14022509.0	-1.15		
nan	CN(C)CC1=CC=C(CSCCNC2=C(C=CN2)[N+]([O-])=O)O1	13646638.0	-1.12		
nan	OC(=O)C1=CC=CC=C1O	338.0	-1.1		
nan	CN(C)CC1=CC=C(CSCCNC2=NC(=O)C(CC3=CC=C(C)N=C3)=CN2)O1	4375468.0	-1.06		
nan	CN\C(NCCSCC1=CSC(N=C(N)N)=N1)=N/C#N	50287.0	-0.82		
nan	CN(C)CC1=CC=C(CSCCNC2=C(C(CC3=CC=CC=C3)=CN2)[N+]([O-])=O)O1	14022484.0	-0.73		
nan	CC1=CN([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)C(=O)NC1=O	6713644.0	-0.72		
nan	[O-]C(=O)C1=C(NCCSCC2=C(Br)C=CC=N2)NC=C1		-0.67		
nan	[O-][N+](=O)C1=C(NCCSCC2=NC=CC=C2)NC=C1	14022481.0	-0.66		
nan	CC(=O)OC1=CC=CC=C1C(O)=O	2244.0	-0.5		
nan	CC(=O)NCCCOC1=CC(CN2CCCCC2)=CC=C1	9971484.0	-0.46		
nan	NCCC1=NC(=CS1)C1=CC=CC=C1	1497794.0	-0.43		
nan	CNCCC1=CC=CC=N1	2366.0	-0.42		
nan	CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2	5095.0	-0.3		
nan	CN(C)CC1=CC(=NC=C1)C1=CC=CC(NC2=C(C=CN2)[N+]([O-])=O)=C1	14022486.0	-0.28		
nan	CN(C)CC1=CC=C(O1)C1=CC=CC(NC2=C(C=CN2)[N+]([O-])=O)=C1	14022491.0	-0.27		
nan	O=C(NCCCOC1=CC(CN2CCCCC2)=CC=C1)C1=CC=CC=C1	10498206.0	-0.24		
nan	CCCC(CCC)C(O)=O	3121.0	-0.22		
nan	NC(N)=NC1=NC(=CS1)C1=CC=CC=C1	3763607.0	-0.18		
nan	CC(C)CO	6560.0	-0.17		
nan	CCO	702.0	-0.16		
nan	CCCO	1031.0	-0.16		
nan	CC(C)O	3776.0	-0.15		
nan	CC(C)=O	180.0	-0.15		
nan	NC(=O)N1C2=C(C=CC=C2)C=CC2=C1C=CC=C2	2554.0	-0.14		
nan	[O-][N+](=O)C1=C(NCCSCC2=NC=CC=C2)NC=C1CC1=CC=CC=C1	14022483.0	-0.12		
nan	CCC(C)=O	6569.0	-0.08		
nan	CCCN(CCC)CCC1=CC=C(O)C2=C1CC(=O)N2	133741.0	-0.06		
nan	CC1=CSC(N=C(N)N)=N1	2776666.0	-0.04		
nan	OCCCOC1=CC(CN2CCCCC2)=CC=C1	10444765.0	-0.02		
nan	CCOCC	3283.0	0.0		
nan	CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1	4463.0	0.0		
nan	N#N	947.0	0.03		
nan	[N-]=[N+]=O	948.0	0.03		
nan	C	297.0	0.04		
nan	FC(F)(F)CCl	6408.0	0.08		
nan	CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]1N(C)CC[C@]21C	6603845.0	0.08		
nan	ClC1=CC=CC(Cl)=C1N[C@H]1NCC=N1		0.11		
nan	F\C=C\O\C=C/F		0.13		
nan	FC(F)(F)COC=C	9844.0	0.13		
nan	C(CNC1=NC2=CC=CC=C2S1)COC1=CC(CN2CCCCC2)=CC=C1	91769.0	0.14		
nan	C(CNC1=NC2=CC=CC=C2O1)COC1=CC(CN2CCCCC2)=CC=C1	14022499.0	0.22		
nan	FC(F)OC(F)(F)[C@H](F)Cl	11052326.0	0.24		
nan	NCCC1=CN2C=CC=CC2=N1	7536516.0	0.25		
nan	F[C@H](Br)C(F)(F)F	76961009.0	0.27		
nan	CC[C@H](NC(=O)C1=C2C=CC=CC2=NC(=C1C)C1=CC=CC=C1)C1=CC=CC=C1	6604009.0	0.3		
nan	ClC=C(Cl)Cl	6575.0	0.34		
nan	FC(F)(F)[C@H](Cl)Br	445258.0	0.35		
nan	FS(F)(F)(F)(F)F	17358.0	0.36		
nan	C1=CC=CC=C1	241.0	0.37		
nan	CC1=CC=CC=C1	1140.0	0.37		
nan	OCCOCCN1CCN(CC1)[C@@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1	1548976.0	0.39		
nan	CC(Cl)(Cl)Cl	6278.0	0.4		
nan	FC(F)O[C@H](Cl)C(F)(F)F	11095291.0	0.42		
nan	C(CNC1=NC=CS1)COC1=CC(CN2CCCCC2)=CC=C1	14022497.0	0.44		
nan	COC1=CC=C(CN(CCN(C)C)C2=CC=CC=N2)C=C1	4992.0	0.49		
nan	C(CNC1=CC=CC=N1)COC1=CC(CN2CCCCC2)=CC=C1	10019237.0	0.69		
nan	CCCCC	8003.0	0.76		
nan	CCCCCC	8058.0	0.8		
nan	CCCCCCC	8900.0	0.81		
nan	CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	3696.0	0.83		
nan	CCC[C@H](C)CC	13800357.0	0.9		
nan	CC1CCCC1	7296.0	0.93		
nan	CCCC(C)C	7892.0	0.97		
nan	CN1CC[C@]2(C)[C@H]1N(C)C1=CC=C(OC(=O)NC3=CC=CC=C3)C=C21	192706.0	1.0		
nan	CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl	83909.0	1.0		
nan	CCC(C)CC	7282.0	1.01		
nan	CCC(C)(C)C	6403.0	1.04		
nan	CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	3696.0	1.07		
nan	CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	2995.0	1.2		
nan	CC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	21440942.0	1.44		
