compound_name	smiles	CID	logBB	BBB+/BBB-	comments
nan	CCOCC	3283.0	-0.01		
nan	CC(OCC)(C)C	12512.0	0.22		
nan	CC(OC)(C)C	15413.0	0.36		
nan	CCC(C)(C)OC	61247.0	0.17		
nan	COC(F)(F)C(Cl)Cl	4116.0	0.119		
nan	FC(F)OC(Cl)C(F)(F)F	3763.0	0.19		
nan	FC(F)OC(F)(F)C(F)Cl	3226.0	0.14		
nan	FCOC(C(F)(F)F)C(F)(F)F	5206.0	0.3		
nan	C1CO1	6354.0	0.01		
nan	FC(F)(F)COC=C	9844.0	0.14		
nan	C=COC=C	8024.0	0.13		
nan	CC(C)=O	180.0	-0.17		
nan	CC(=O)CC	6569.0	-0.17		
nan	CCCC(C)=O	7895.0	-0.01		
nan	COC(C)=O	6584.0	-0.134		
nan	CCOC(C)=O	8857.0	0.003		
nan	CC(OCCC)=O	7997.0	0.12		
nan	CCCCOC(C)=O	31272.0	0.277		
nan	CC(OCCCCC)=O	12348.0	0.4		
nan	CC(C)OC(C)=O	7915.0	0.399		
nan	CC(C)COC(=O)C	8038.0	0.45		
nan	CC(OCCC(C)C)=O	31276.0	0.554		
nan	C1=CC=CC=C1	241.0	0.198		
nan	CC1=CC=CC=C1	1140.0	0.271		
nan	CC1=CC=CC=C1C	7237.0	0.41		
nan	CC1=CC(C)=CC=C1	7929.0	0.22		
nan	CC1=CC=C(C)C=C1	7809.0	0.38		
nan	CCC1=CC=CC=C1	7500.0	0.26		
nan	C=CC1=CC=CC=C1	7501.0	0.45		
nan	CC(C1=CC=CC=C1)(C)C	7366.0	0.43		
nan	CC1=CC(C)=C(C)C=C1	7247.0	0.16		
nan	FC(F)(C1=CC=C(Cl)C=C1)F	7394.0	0.17		
nan	OCC#C	7859.0	-0.23		
nan	C=CC#N	7855.0	-0.4		
nan	FCCCN1C=CN=C1N(=O)=O	10352163.0	-0.24		
nan	FCCCCCCCCN1C(N(=O)=O)=NC=C1	10377120.0	-0.17		
nan	OC1=CC4=C(C3CCC(C(C(CC2C3CC4)F)O)2C)C=C1	14211618.0	-0.301		
nan	IC1=CC=C(N2CCN(CC2)CCCCCC)C=C1	13720676.0	1.01		
nan	OCC3=NC=C4CN=C(C2=C(N34)C=CC(Cl)=C2)C1=C(F)C=CC=C1	107917.0	-0.07		
nan	IC1=CC=C(N2CCN(CC2)C(CC)C)C=C1		1.38		
nan	FC1=C(C)N(C)N(C2=CC=CC=C2)C1=O	12718749.0	-0.05		
nan	CC3=NC=C4C(N=C(C2=C(N34)C=CC(Cl)=C2)C1=C(F)C=CC=C1)O	124449.0	-0.03		
nan	IC3=C(C=C(C=C3)CN2CCCCC2)CN1CCCCC1	12780299.0	0.98		
nan	CC2=C(C(N(N2C)C1=CC=CC=C1)=O)I	8522.0	-0.1		
nan	IC1=C(C=C(C=C1)NC(CC)C)NC(CC)C		0.64		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCCC	6473.0	0.188		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCCCCCC	43473.0	0.017		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCCCCC	8942.0	0.364		
nan	O=C1C(CC)(C(NC(N1)=O)=O)C	95705.0	-0.222		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCCCCCCC	13755681.0	0.241		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCCCC	66994.0	0.086		
nan	O=C1C(CC)(C(NC(N1)=O)=O)CCC	46516.0	0.086		
nan	O=C2N1CCCC(O)C1=NC(C)=C2CCN3CCC(C4=NOC5=C4C=CC(F)=C5)CC3	115237.0	-0.67		
nan	FCCC2=CC(N)=C(C=C2)SC1=CC=CC=C1N(C)C		0.548		
nan	CC1N(C3=C(C)C(C)=NC(NC4=CC=C(C=C4)F)=N3)CCC2=CC=CC=C12	204104.0	0.675		
nan	CC1N(C3=C(C)C(C)=NC(NC4=CC=C(F)C=C4)=N3)CCC2=CC=CC=C12	204104.0	-0.26		
nan	CC2=CN(C([NH]C2=O)=O)C1CC(C(O1)CO)F	284240.0	-0.59		
nan	[O-]/[N+](C(C)(C)C)=C/C1=CC=[N+]([O-])C=C1	135465079.0	-0.38		
nan	CC3=NN=C4CN=C(C2=CC(Cl)=CC=C2N34)C1=CC=CC=C1	2118.0	0.0		
nan	CN(C2=C(N(N(C2=O)C1=CC=CC=C1)C)C)C	6009.0	0.0		
nan	CCC(C(NC(NC1=O)=O)=O)1CCC(C)C	2164.0	0.04		
nan	CC2=CC(N(N2C)C1=CC=CC=C1)=O	2206.0	-0.16		
nan	CC(NCC(COC1=CC=C(C=C1)CC(N)=O)O)C	2249.0	-0.699		
nan	CCC(C(NC(NC1=O)=O)=O)1CC	2294.0	-0.137		
nan	CN4CC3C1=CC=CC(C)=C1OC2=CC=CC=C2C(CC4)3O	9860946.0	0.82		
nan	CCN3CN(C4=CC=C(Br)C=C4)C2(C3=O)CCN(CC2)CCCC(C1=CC=C(C=C1)F)=O		-0.43		
nan	CNCCC1=NC=CC=C1	2366.0	-0.3		
nan	OC(C2=CC=CC=C2)(C3C4CC(C=C4)C3)CCN1CCCCC1	2381.0	0.845		
nan	CC(C1=CC=C(O)C=C1)(C2=CC=C(C=C2)O)C	6623.0	-0.12		
nan	BrC1=CC=C(N4C3(C(N(C)C4)=O)CCN(CC3)CCCC(C2=CC=C(F)C=C2)=O)C=C1		-0.55		
nan	CCCN3CN(C4=CC=C(Br)C=C4)C2(C3=O)CCN(CC2)CCCC(C1=CC=C(C=C1)F)=O		-0.01		
nan	CC(C)(OC(C1=C(C2CCCN2C(C4=C3C=CC(Br)=C4)=O)N3C=N1)=O)C		-0.09		
nan	BrC1=CC=C(N4C3(C(NC4)=O)CCN(CC3)CCCC(C2=CC=C(C=C2)F)=O)C=C1	156386.0	0.07		
nan	CCCCOC(C1=CC=C(C=C1)N)=O	2482.0	0.42		
nan	CN1C=NC(N(C(N2C)=O)C)=C1C2=O	2519.0	0.03		
nan	NC(N2C1=C(C=CC3=C2C=CC=C3)C=CC=C1)=O	2554.0	0.0		
nan	ClCCNC(N(N=O)CCCl)=O	2578.0	-0.52		
nan	CC(C)(NCC(COC1=CC=CC(N2)=C1CCC2=O)O)C	2583.0	-0.4		
nan	CN(CCCN2C1=C(SC3=C2C=C(Cl)C=C3)C=CC=C1)C	2726.0	1.06		
nan	CN2C(CC(N(C3=C2C=CC(Cl)=C3)C1=CC=CC=C1)=O)=O	2789.0	0.35		
nan	ClC1=CC=CC(Cl)=C1/N=C2NCCN\2	2803.0	0.11		
nan	COC(C1C(OC(C3=CC=CC=C3)=O)CC2CCC1N2C)=O	2826.0	0.6		
nan	OC1C4C2(CCN5C)C(C5CC3=C2C(O4)=C(OC)C=C3)C=C1	2828.0	-0.22		
nan	CN1C(C2=CN=CC=C2)CCC1=O	408.0	-0.348		
nan	OC1=CC=C(C3=COC2=C(C3=O)C=CC(O)=C2)C=C1	5281708.0	-0.15		
nan	CNCCCN2C1=C(CCC3=C2C=CC=C3)C=CC=C1	2995.0	1.0		
nan	NCCCN1C(C=CC=C3)=C3CCC2=C1C=CC=C2	159642.0	1.06		
nan	ClC3=CC(N(C(C2)=O)C1=CC=CC=C1)=C(C=C3)NC2=O	89657.0	0.36		
nan	ClC(C=CC=C1N2)=C1C(C3=CC=CC=C3)=NCC2=O	14590445.0	0.5		
nan	CNCCCN1C(C=CC=C3)=C3SC2=C1C=CC=C2	28315.0	0.59		
nan	CN2C(CN=C(C3=C2C=CC(Cl)=C3)C1=CC=CC=C1)=O	3016.0	0.275		
nan	OCC1CCC(N2C=NC3=C2N=C[NH]C3=O)O1	135422442.0	-1.3		
nan	CN(CCOC(C2=CC=CC=C2)C1=CC=CC=C1)C	3100.0	1.26		
nan	ClC5=CC=C4N(C([NH]C4=C5)=O)C3CCN(CC3)CCCN1C([NH]C2=CC=CC=C12)=O	3151.0	-0.925		
nan	CN(CCOC(C1=CC=CC=C1)(C2=CC=CC=N2)C)C	3162.0	0.64		
nan	CCOC1=CC=CC=C1C(N)=O	3282.0	-0.046		
nan	CCOC(C1=CC=C(N)C=C1)=O	2337.0	0.27		
nan	CCC(N(C3=CC=CC=C3)C1CCN(CCC2=CC=CC=C2)CC1)=O	3345.0	0.578		
nan	FC1=CC3=C(N2C=NC(C(OC(C)F)=O)=C2CN(C3=O)C)C=C1		-0.095		
nan	CCOC(C1=C(CN(C(C3=C2C=CC(F)=C3)=O)C)N2C=N1)=O	3373.0	-0.29		
nan	CN2C(CN=C(C3=C2C=CC(N(=O)=O)=C3)C1=C(F)C=CC=C1)=O	3380.0	0.06		
nan	CCOC(C1=C(CN(C(C3=C2C=CC(F)=C3)=O)CCF)N2C=N1)=O	6426759.0	-0.14		
nan	O=N(C1=NC=CN1CC(COCF)O)=O	23274095.0	-0.01		
nan	CNCCC(C2=CC=CC=C2)OC1=CC=C(C(F)(F)F)C=C1	3386.0	0.36		
nan	CC(C(CCC(C1CCC(C2C(C=C5C3CC(CCC(CCC45C)3C)(C(O)=O)C)=O)4C)2C)O)1C	3230.0	-1.398		
nan	OC(CC)(CC(N)=O)C1=CC=CC=C1	64814.0	0.04		
nan	CN2C(NC(C(C1=CCCCC1)(C2=O)C)=O)=O	3608.0	0.073		
nan	OCCOCCN1CCN(C(C3=CC=C(C=C3)Cl)C2=CC=CC=C2)CC1	3658.0	0.39		
nan	IC1=CC(C(CCCN4CCC2(CC4)C(N(CN2C3=CC=CC=C3)C)=O)=O)=CS1		-0.254		
nan	I/C=C/CN1CCC(COC2=CC=C(C#N)C=C2)CC1	9864749.0	1.134		
nan	CC(CC1=CC=C(C(C(O)=O)C)C=C1)C	3672.0	-0.18		
nan	CN(CCCN2C1=C(CCC3=C2C=CC=C3)C=CC=C1)C	3696.0	0.83		
nan	CC(C)(NC(C1CN(CC5=CN=CC=C5)CCN1CC(CC(C(NC3C(CC4=CC=CC=C34)O)=O)CC2=CC=CC=C2)O)=O)C	3706.0	-0.745		
nan	COC1=CC3=C(N(C(C)=C3CC(O)=O)C(C2=CC=C(C=C2)Cl)=O)C=C1	3715.0	-1.26		
nan	NC1=NC(N)=C(C2=C(Cl)C(Cl)=CC=C2)N=N1	3878.0	0.48		
nan	CCN(CC(NC1=C(C=CC=C1C)C)=O)CC	3676.0	0.34		
nan	OC3N=C(C2=CC(Cl)=CC=C2NC3=O)C1=CC=CC=C1Cl	3958.0	0.44		
nan	CN(CC3=CC=C(O3)CSCC[NH]C1=NC(C(CC2=CN=C(C)C=C2)=C[NH]1)=O)C	4375468.0	-1.06		
nan	OCC(C(C(C(CO)O)O)O)O	453.0	-1.6		
nan	OC(C2=CC(C(F)(F)F)=NC3=C2C=CC=C3C(F)(F)F)C1CCCCN1	4046.0	0.63		
nan	CNC(CC1=CC=CC=C1)C	1206.0	0.9		
nan	CCC#CC(C(C(NC(N(C1=O)C)=O)=O)1CC=C)C	9034.0	-0.06		
nan	CN1CCN3C(C2=CC=CC=C2CC4=CC=CC=C34)C1	4184.0	0.99		
nan	CC3=NC=C4CN=C(C2=C(N34)C=CC(Cl)=C2)C1=C(F)C=CC=C1	4192.0	0.426		
nan	CON1C=C(C(C3=C1C=C2OCOC2=C3)=O)C(O)=O	37614.0	-0.921		
nan	CN1CCN3C(C2=CC=CC=C2CC4=CC=CN=C34)C1	4205.0	0.53		
nan	OC(CN1C=CN=C1N(=O)=O)COCF	23274095.0	-0.01		
nan	OC4=C(O5)C2=C(C=C4)CC3C1C=CC(O)C5C12CCN3C	4253.0	-0.648		
nan	CN3CN(C4=CC=CC=C4)C2(C3=O)CCN(CC2)CCCC(C1=CC=C(C=C1)F)=O	119146.0	0.46		
nan	CCN1C=C(C(C2=C1N=C(C)C=C2)=O)C(O)=O	4421.0	-0.658		
nan	CC1=CC=NC(N(C4=C3C=CC=N4)C2CC2)=C1NC3=O	4463.0	0.0		
nan	CN1CCCC1C2=CC=CN=C2	942.0	0.236		
nan	CSC4=CC2=C(C=C4)SC1=CC=CC=C1N2CCC3CCCNC3	114376.0	0.75		
nan	CN1CCN(C3=NC2=CC=CC=C2NC4=C3C=C(C)S4)CC1	135398745.0	0.78		
nan	O=C1N(CCCCN2CCN(C3=CC(C(F)(F)F)=CC=N3)CC2)CCC1	9907401.0	0.16		
nan	ClC4=CC1=C(C=C4)OC3=C(C=CC=C3)C2C1CNC2	14577084.0	0.39		
nan	OC12C4=C(C=CC=C4)OC3=C(C=CC=C3C)C1CNCC2		0.52		
nan	C=CCC(N)C(C=CC=C3)=C3C1=NOC2=C1C=CC=C2	9861160.0	0.0		
nan	CN1CC3C(C2=C(OC4=C3C=CC=C4)C=CC(Cl)=C2)C1	9903970.0	1.03		
nan	OC3N=C(C2=CC(Cl)=CC=C2NC3=O)C1=CC=CC=C1	4616.0	0.58		
nan	CC(NC1=CC=C(O)C=C1)=O	1983.0	-0.34		
nan	O=C1N(C(NC2=C1N(C)C=N2)=O)C	4687.0	0.06		
nan	OC1=CC2=C(CC3C(C)C(C)2CCN3C/C=C(C)\C)C=C1	4736.0	0.544		
nan	CCCC(C(C(NC(NC1=O)=O)=O)1CC)C	4737.0	0.14		
nan	C12=NN=NN1CCCCC2	5917.0	-0.03		
nan	N1(C2(C3=CC=CC=C3)CCCCC2)CCCCC1	6468.0	0.44		
nan	CCCCC1C(N(C3=CC=CC=C3)N(C2=CC=CC=C2)C1=O)=O	4781.0	-0.52		
nan	[O-]/[N+](C(C)(C)C)=C/C1=CC=CC=C1	10313352.0	0.05		
nan	O=C1NC(C(C2=CC=CC=C2)(C3=CC=CC=C3)N1)=O	1775.0	-0.1		
nan	CNC(OC3=CC=C2N(C1N(CCC(C2=C3)1C)C)C)=O	4811.0	0.08		
nan	CC([NH]CC(COC1=CC=CC2=C1C=C[NH]2)O)C	4828.0	-0.135		
nan	CCC(N(C(C2=CC1=CC=CC=C1C(C3=C(Cl)C=CC=C3)=N2)=O)C)C	1345.0	0.48		
nan	OC(C1=CC=C(C2=CC=CC=C2)C=C1)=O	66724.0	-1.26		
nan	CCN(CCOC(C1=CC=C(C=C1)N)=O)CC	4914.0	0.05		
nan	CN(CCCN2C1=CC=CC=C1SC3=CC=CC=C23)C	4926.0	0.95		
nan	CC(C1=CC=CC(C(C)C)=C1O)C	4943.0	0.697		
nan	CC(NCC(COC2=C1C=CC=CC1=CC=C2)O)C	4946.0	0.64		
nan	CCCOC(C1=CC=C(N)C=C1)=O	7174.0	0.55		
nan	C13=CC=CC4=C1C2=C(C=C4)C=CC=C2C=C3	31423.0	0.23		
nan	COC2=CC=C(C=C2)CN(C1=CC=CC=N1)CCN(C)C	4992.0	0.5		
nan	OC(C3C(CC4C=C)CCC4C3)C2=C1C=C(C=CC1=NC=C2)OC	5009.0	0.1		
nan	CCC1=CC=CC2=C1[NH]C3=C2CCOC(CC([OH])=O)3CC	3308.0	-1.423		
nan	CC(N=C1CCCCN12)=C(CCN3CCC(C4=NOC5=C4C=CC(F)=C5)CC3)C2=O	5073.0	-0.02		
nan	COC1=C(OC2CCCC2)C=C(C3CNC(C3)=O)C=C1	5092.0	0.61		
nan	CCCN(CCC(C=CC=C1N2)=C1CC2=O)CCC	5095.0	0.25		
nan	NC(SCCF)=N	10011896.0	-0.275		
nan	CC(C)(NCC(C1=CC=C(C(CO)=C1)O)O)C	2083.0	-1.3		
nan	OC(C1=CC=CC=C1O)=O	338.0	-1.161		
nan	CC(C)(NC(C2CC1CCCCC1CN2CC(C(NC(C(NC(C4=NC5=C(C=CC=C5)C=C4)=O)CC(N)=O)=O)CC3=CC=CC=C3)O)=O)C	3579812.0	-1.03		
nan	BrC1=CC=CN=C1CSCC[NH]C2=C(N(=O)=O)C=C[NH]2	14022480.0	-0.67		
nan	O=N(C1=C([NH]CCSCC2=NC=CC=C2)[NH]C=C1)=O	14022481.0	-0.66		
nan	O=N(C1=C([NH]CCSCC3=NC=CC=C3)[NH]C=C1CC2=CC=CC=C2)=O	14022483.0	-0.12		
nan	[NH2]/C([NH2])=N\C1=NC(C2=CC=CC=C2)=CS1	3763607.0	-0.18		
nan	CC1=CSC(/N=C([NH2])/[NH2])=N1	2776666.0	-0.04		
nan	N/C(N)=N\C1=NC(C2=CC=CC(N)=C2)=CS1	14022509.0	-1.15		
nan	CC([NH]C1=CC=CC(C2=CSC(/N=C(N)\N)=N2)=C1)=O	14022511.0	-1.57		
nan	C[NH]/C([NH]C1=CC(C2=CSC(/N=C(N)/N)=N2)=CC=C1)=N/C#N	14022519.0	-1.54		
nan	CN(CC2=CC=C(O2)CSCC[NH]C1=C(N(=O)=O)C=C[NH]1)C	13646638.0	-1.12		
nan	CN(CC3=CC=C(O3)CSCC[NH]C1=C(N(=O)=O)C(CC2=CC=CC=C2)=C[NH]1)C	14022484.0	-0.73		
nan	CN(CC1=CC=C(C2=CC([NH]C3=C(N(=O)=O)C=C[NH]3)=CC=C2)O1)C	14022491.0	-0.27		
nan	CN(CC1=CC=NC(C2=CC([NH]C3=C(N(=O)=O)C=C[NH]3)=CC=C2)=C1)C	14022486.0	-0.28		
nan	CC([NH]CCCOC1=CC(CN2CCCCC2)=CC=C1)=O	9971484.0	-0.46		
nan	O=C(C3=CC=CC=C3)[NH]CCCOC1=CC=CC(CN2CCCCC2)=C1	10498206.0	-0.24		
nan	OCCCOC1=CC(CN2CCCCC2)=CC=C1	10444765.0	-0.02		
nan	C1(NCCCOC2=CC(CN3CCCCC3)=CC=C2)=CC=CC=N1	10019237.0	0.69		
nan	C1(NCCCOC2=CC=CC(CN3CCCCC3)=C2)=NC=CS1	14022497.0	0.44		
nan	C(NCCCOC2=CC(CN4CCCCC4)=CC=C2)3=NC1=C(O3)C=CC=C1	14022499.0	0.22		
nan	CCCN(CCC(C=CC(O)=C1N2)=C1CC2=O)CCC	133741.0	-0.43		
nan	NC(SC)=N	5142.0	-0.602		
nan	FC1=CC=C(C(CCCN2CCC3(N(C4=CC=CC=C4)CNC3=O)CC2)=O)C=C1	5265.0	0.26		
nan	CC2=CN(C([NH]C2=O)=O)C1OC(C=C1)CO	5155.0	-0.482		
nan	CN1CCCCC1CCN3C2=C(SC4=CC=C(S(C)(=O)=O)C=C34)C=CC=C2	31765.0	0.18		
nan	CN(CC2=C1C=CC=CC1=CC=C2)C/C=C/C#CC(C)(C)C	1549008.0	0.095		
nan	CC(C)(OC(CCCC1=CC=C(N(CCCl)CCCl)C=C1)=O)C	83909.0	1.0		
nan	CN1C=NC(N(C([NH]2)=O)C)=C1C2=O	5429.0	-0.3		
nan	CN2C(N(C1=C(C2=O)NC=N1)C)=O	2153.0	-0.345		
nan	CCCC(C(C(NC(NC1=O)=S)=O)1CC)C	3000715.0	-0.147		
nan	S=C(N2CCC(C3=CNC=N3)CC2)NC1CCCCC1	3035905.0	-0.16		
nan	CSC4=CC=C3SC1=C(N(C3=C4)CCC2CCCCN2C)C=CC=C1	5452.0	0.283		
nan	CC3CC1=C(C4CCC2(C(C34)CCC(C#C)2O)C)CCC(C1)=O	5470.0	0.4		
nan	CN/C(NCCSCC1=CSC(/N=C(N)/N)=N1)=N/C#N	50287.0	-0.82		
nan	CC(NCC(COC1=CC(C)=CC=C1)O)C	18047.0	0.28		
nan	CC3=NN=C4CN=C(C2CC(CCC2N34)Cl)C1=CC=CC=C1Cl		0.57		
nan	CN1CCN(CCCN3C2=C(SC4=C3C(C(F)(F)F)=CC=C4)C=CC=C2)CC1		1.44		
nan	CN(CC/C=C2\C1=C(CCC3=C2C=CC=C3)C=CC=C1)C	2160.0	0.89		
nan	CCCC(C(O)=O)CCC	3121.0	-1.155		
nan	COC2=CC=C(C=C2OC)CCN(CCCC(C(C)C)(C1=CC(OC)=C(OC)C=C1)C#N)C	2520.0	-0.469		
nan	O	962.0	-0.04		
nan	CN(CCC1=CC=CC=N1)C	80554.0	-0.06		
nan	NCCC1=NC=CS1	87653.0	-0.42		
nan	CC2=CN(C(NC2=O)=O)C1CC(C(O1)CO)N=N#N	5726.0	-0.72		
nan	N1(CC2=CC=CC(OCCCNC4=NC3=C(S4)C=CC=C3)=C2)CCCCC1	91769.0	0.14		
nan	ClC3=CC=C2NC(CN=C(C2=C3)C1=CC=CC=C1)=O	2997.0	0.5		
nan	CN(C1=NC=CC(C2=NNC(N)=N2)=C1)C	12889418.0	-1.17		
nan	BrC1=CC=CN=C1CSCCNC2=C(C=CN2)N(=O)=O	14022480.0	-0.67		
nan	O=N(C(C=CN2)=C2NCCSCC1=NC=CC=C1)=O	14022481.0	-0.66		
nan	O=N(C(C(CC3=CC=CC=C3)=CN2)=C2NCCSCC1=NC=CC=C1)=O	14022483.0	-0.12		
nan	N/C(N)=N/C1=NC(C2=CC=CC=C2)=CS1	3763607.0	-0.18		
nan	N/C(N)=N/C1=NC(C2=CC(NC(C)=O)=CC=C2)=CS1	14022511.0	-1.57		
nan	N/C(N)=N\C1=NC(C2=CC(N/C(NC)=N/C#N)=CC=C2)=CS1	14022519.0	-1.54		
nan	CN(CC1=CC=C(SCCNC2=C(C=CN2)N(=O)=O)O1)C		-1.12		
nan	CN(CC1=CC=C(SCCNC2=C(C(CC3=CC=CC=C3)=CN2)N(=O)=O)O1)C		-0.73		
nan	CN(CC1=CC=C(C2=CC=CC(NC3=C(C=CN3)N(=O)=O)=C2)O1)C	14022491.0	-0.27		
nan	CN(CC1=CC(C2=CC(NC3=C(C=CN3)N(=O)=O)=CC=C2)=NC=C1)C	14022486.0	-0.28		
nan	O=C(C)NCCCOC1=CC(CN2CCCCC2)=CC=C1	9971484.0	-0.46		
nan	N1(CC2=CC=CC(OCCCNC3=NC=CC=C3)=C2)CCCCC1	10019237.0	0.69		
nan	N1(CC2=CC=CC(OCCCNC3=NC=CS3)=C2)CCCCC1	14022497.0	0.44		
nan	N1(CC2=CC(OCCCNC4=NC3=C(O4)C=CC=C3)=CC=C2)CCCCC1	14022499.0	0.22		
nan	CCC(NC(C2=C(C(C4=CC=CC=C4)=NC3=C2C=CC=C3)C)=O)C1=CC=CC=C1	3946663.0	0.3		
nan	NC(N3C1=CC=CC=C1C2CC2C4=CC=CC=C34)=O		-0.34		
nan	O=C3C1=C(N2C=NC(C4=NOC(C(C)C)=N4)=C2CN3C)C=CC=C1Cl	129710.0	-0.3		
nan	O=C3C1=C(N2C=NC(C4=NOC(C(C)(O)C)=N4)=C2CN3C)C=CC=C1Cl	10384745.0	-1.34		
nan	O=C3C1=C(N2C=NC(C4=NOC(C(C)(O)CO)=N4)=C2CN3C)C=CC=C1Cl	10091748.0	-1.82		
nan	CN4CC3C1=CC=CC(C)=C1OC2=CC=CC=C2C(CC4)3O	9860946.0	0.82		
nan	OC(C2=CC=CC=C2)(C3C4CC(C=C4)C3)CCN1CCCCC1	2381.0	0.85		
nan	OC1=CC2=C(CC3C(C)C(C)2CCN3C/C=C(C)\C)C=C1	4736.0	0.54		
nan	CCC1=CC=CC2=C1[NH]C3=C2CCOC(CC([OH])=O)3CC	3308.0	-1.42		
nan	C[NH]/C([NH]C1=CC(C2=CSC(/N=C(N)/N)=N2)=CC=C1)=N/C#N	14022519.0	-1.35		
