compound_name	smiles	CID	logBB	BBB+/BBB-	comments
59467-70-8	Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12	4192.0	0.32		
604-75-1	OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O	4616.0	0.55		
99632-94-7	CN1Cc2c(ncn2c3ccsc3C1=O)C(=O)OC(C)(C)C	127382.0	-0.25		
28911-01-5	Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12	5556.0	0.6		
37517-30-9	CCCC(=O)Nc1ccc(OCC(O)C[NH2+]C(C)C)c(c1)C(=O)C	5231297.0	-0.15		
13655-52-2	CC(C)[NH2+]CC(O)COc1ccccc1CC=C	4688620.0	-0.23		
29122-68-7	CC(C)[NH2+]CC(O)COc1ccc(CC(=O)N)cc1		-1.0		
63659-18-7	CC(C)[NH2+]CC(O)COc1ccc(CCOCC2CC2)cc1	44276024.0	0.39		
51384-51-1	COCCc1ccc(OCC(O)CNC(C)C)cc1	4171.0	1.15		
525-66-6	CC(C)[NH2+]CC(O)COc1cccc2ccccc12	5102582.0	1.58		
3930-20-9	CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1	5253.0	-0.28		
120014-06-4	COc1cc2CC(CC3CC[NH+](Cc4ccccc4)CC3)C(=O)c2cc1OC	3876660.0	0.89		
357-70-0	COc1ccc2C[NH+](C)CCC34C=CC(O)CC3Oc1c24		0.32		
364079-69-6	CC(C)(C)c1nc(cc(n1)C(F)(F)F)N2CC[NH+](CCCSC3=[NH+]C=CC(=O)N3)CC2		0.3		
123441-03-2	CCN(C)C(=O)Oc1cccc(c1)C(C)[NH+](C)C		0.88		
142852-50-4	O=C(CCC1CC[NH+](Cc2ccccc2)CC1)c3ccc4CCCCNc4c3		1.14		
91374-21-9	CCC[NH+](CCC)CCc1cccc2NC(=O)Cc12		0.25		
187281-31-8	COc1ccc(cc1C[NH2+]C2C3CC[NH+](CC3)C2C(c4ccccc4)c5ccccc5)C(C)C		0.48		
147116-67-4	COc1ccc(cc1C[NH2+]C2C3CC[NH+](CC3)C2C(c4ccccc4)c5ccccc5)C(C)(C)C		0.46		
135095-42-0	COc1ccccc1C[NH2+]C2C3CC[NH+](CC3)C2C(c4ccccc4)c5ccccc5		0.37		
145148-39-6	COc1ccccc1C[NH2+]C2CCC[NH2+]C2c3ccccc3		0.87		
145741-90-8	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)C(C)(C)C		0.98		
145877-52-7	COc1ccc(OC(F)(F)F)cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3		0.63		
145742-16-1	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)C(C)C		0.92		
145742-01-4	CC(C)(C)c1ccc(OC(F)(F)F)c(C[NH2+]C2CCC[NH2+]C2c3ccccc3)c1		0.96		
145742-22-9	FC(F)Oc1ccc(OC(F)(F)F)cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3		0.88		
145742-21-8	CC(C)Oc1ccc(OC(F)(F)F)cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3		0.41		
145741-95-3	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)S(=O)(=O)C		-0.15		
160502-69-2	COc1cc2CCN(c2cc1C[NH2+]C3C4CC[NH+](C4)C3C(c5ccccc5)c6ccccc6)S(=O)(=O)C		-1.0		
160502-85-2	COc1cc2CC(C)N(c2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4)S(=O)(=O)C		-0.42		
161499-49-6	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)c4nccs4		0.36		
163257-90-7	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)N4CCCC4=O		-0.22		
163257-80-5	COc1cc2sc(C)nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4		0.48		
164352-88-9	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)N(c4nc(C)c(C)s4)S(=O)(=O)C		-0.37		
190275-53-7	COc1cc2oc(C)nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4		0.49		
163257-64-5	COc1ccc(cc1C[NH2+]C2CCC[NH2+]C2c3ccccc3)n4nc(C)cc4C		0.11		
163257-86-1	COc1cc2sc(nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4)C(C)(C)C		0.85		
163257-88-3	CC(C)Oc1cc2sc(C)nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4		0.32		
163257-84-9	COc1cc2sc(nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4)c5ccccc5		1.26		
163257-85-0	COc1cc2sc(nc2cc1C[NH2+]C3CCC[NH2+]C3c4ccccc4)C5CC5		0.62		
77086-21-6	CC12[NH2+]C(Cc3ccccc13)c4ccccc24		1.11		
52-26-6	C[NH+]1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35		-0.16		
151581-23-6	CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)C3CCC(=O)C3	131584.0	-1.4		
161105-56-2	COc1ccc(cc1C[NH2+]C2C3CC[NH+](CC3)C2C(c4ccccc4)c5ccccc5)C(C)(C)O		-0.89		
222722-65-8	CC(C)(O)CN1N=C(C=CC1=O)c2c(nn3ccccc23)c4ccccc4	10937291.0	-0.23		
210880-09-4	CN(C)C(=O)CN1N=C(C=CC1=O)c2c(nn3ccccc23)c4ccccc4	11003252.0	-1.0		
141060-39-1	O=C1C=CC(=NN1CC[NH+]2CCCCC2)c3c(nn4ccccc34)c5ccccc5		0.38		
202646-80-8	C[NH+]1CCC(CC1)N2N=C(C=CC2=O)c3c(nn4ccccc34)c5ccccc5		0.06		
210879-61-1	CC(=O)CN1N=C(C=CC1=O)c2c(nn3ccccc23)c4ccccc4	11110698.0	-0.31		
6304-27-4	C[NH+](C)CCc1ccccn1		-0.06		
18453-07-1	[NH3+]CCc1nccs1		-0.42		
61887-92-1	[NH3+]CCc1nc(cs1)c2ccccc2		-1.3		
5638-76-6	C[NH2+]CCc1ccccn1		-0.3		
83881-51-0	[O-]C(=O)COCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccc(Cl)cc3		-2.15		
68-88-2	OCCOCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccc(Cl)cc3		0.18		
43170-96-3	[NH3+]CCc1cn2ccccc2n1		-1.4		
86181-42-2	Cc1ccc(CC2=C[NH+]=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1		-1.87		
2507-81-5	C1=CC=C(C=C1)C2=CSC(=N2)N=C(N)N	3763607.0	19.0		
51481-61-9	CNC(=[NH+]CCSCc1[nH]cnc1C)NC#N		-1.42		
69014-14-8	CNC(=[NH+]CCSCc1csc(NC(=[NH2+])N)n1)NC#N		-0.82		
112598-26-2	CN(C)c1cc(ccn1)c2nnc(N)[nH]2	12889418.0	-1.17		
52378-66-2	CCNC(=[NH+]CCSCc1ncccc1Br)NC#N		-2.15		
112598-28-4	[O-][N+](=O)c1cc[nH]c1NCCSCc2ncccc2Br	14022480.0	-0.67		
112598-30-8	[O-][N+](=O)c1cc[nH]c1NCCSCc2ccccn2	14022481.0	-0.66		
112598-32-0	[O-][N+](=O)c1c(Cc2ccccc2)c[nH]c1NCCSCc3ccccn3	14022483.0	-0.12		
7120-01-6	Cc1csc(NC(=[NH2+])N)n1	6928896.0	-0.04		
72801-74-2	CC(=O)Nc1cccc(c1)c2csc(NC(=[NH2+])N)n2		-1.57		
72801-63-9	CNC(=[NH+]c1cccc(c1)c2csc(NC(=[NH2+])N)n2)NC#N		-1.54		
74188-86-6	C[NH+](C)Cc1oc(CSCCNc2[nH]ccc2[N+](=O)[O-])cc1		-1.12		
112598-43-3	C[NH+](C)Cc1oc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])cc1		-0.73		
112598-45-5	C[NH+](C)Cc1oc(cc1)c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2		-0.27		
112598-49-9	C[NH+](C)Cc1ccnc(c1)c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2		-0.28		
71351-79-6	COc1cccnc1CCCCNC2=[NH+]C=C(Cc3ccc(C)nc3)C(=O)N2		-2.0		
78273-74-2	CC(=O)NCCCOc1cccc(C[NH+]2CCCCC2)c1		-0.46		
112598-52-4	O=C(NCCCOc1cccc(C[NH+]2CCCCC2)c1)c3ccccc3		-0.24		
87078-26-0	OCCCOc1cccc(C[NH+]2CCCCC2)c1		-0.02		
104076-40-6	C(CNc1ccccn1)COc2cccc(C[NH+]3CCCCC3)c2		0.69		
104076-45-1	C(CNc1nccs1)COc2cccc(C[NH+]3CCCCC3)c2		0.44		
145459-26-3	C[NH+](C)Cc1oc(CSCCNC2=[NH+]C=C(Cc3ccc4ccccc4c3)C(=O)N2)cc1		-1.3		
104076-38-2	C(CNc1nc2ccccc2s1)COc3cccc(C[NH+]4CCCCC4)c3		0.14		
104076-32-6	C(CNc1oc2ccccc2n1)COc3cccc(C[NH+]4CCCCC4)c3		0.22		
83903-06-4	C[NH+](C)Cc1oc(CSCCNC2=[NH+]C=C(Cc3ccc(C)nc3)C(=O)N2)cc1		-1.06		
59-33-6	COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1	3732019.0	0.5		
66357-35-5	CN\C(=C/[N+](=O)[O-])\NCCSCc1oc(C[NH+](C)C)cc1	24848416.0	-1.23		
72801-60-6	NC(=[NH2+])Nc1nc(cs1)c2cccc(N)c2		-1.15		
82626-48-0	CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3	5732.0	-0.48		
203321-88-4	Nc1cccc(C[NH+]2CCC(CC2)NC(=O)C(O)(C3CCC(F)(F)C3)c4ccccc4)n1		-0.89		
133099-04-4	NC(=O)C(C1CC[NH+](CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5		-0.62		
51-34-3	C[NH+]1C2CC(CC1C3OC23)OC(=O)C(CO)c4ccccc4		0.23		
117-89-5	C[NH+]1CC[NH+](CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	3859612.0	1.38		
10457-90-6	OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3		1.38		
1063-55-4	CCCC(=O)c1ccc2Sc3ccccc3N(CCC[NH+]4CC[NH+](C)CC4)c2c1		0.83		
50-53-3	C[NH+](C)CCCN1c2ccccc2Sc3ccc(Cl)cc13	638552.0	0.84		
2095-20-7	C[NH2+]CCCN1c2ccccc2Sc3ccccc13		0.59		
146-56-5	OCC[NH+]1CC[NH+](CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	4427352.0	1.53		
52-86-8	OC1(CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	6956324.0	1.34		
32672-69-8	C[NH+]1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)S(=O)C		-0.01		
2095-17-2	[NH3+]CCCN1c2ccccc2Sc3ccc(Cl)cc13		0.97		
1225-64-5	CNCCCN1c2ccccc2Sc3ccc(Cl)cc13	62875.0	1.37		
10538-32-6	CSc1ccc2Sc3ccccc3N(CCC4CCCC[NH2+]4)c2c1		0.75		
167782-15-2	COC1=CC=CC(=C1)CC2CCN(CC2)C3CCC(CC3)(C4=CC5=C(C=C4)OCO5)OC		0.74		
210821-63-9	FC(F)(F)c1ccc(nc1Cl)N2CC[NH2+]CC2		1.64		
142494-12-0	FC(F)(F)c1ccnc(c1)N2CC[NH+](CCCCN3CCCC3=O)CC2		0.16		
128915-56-0	Clc1ccc2Oc3ccccc3C4C[NH2+]CC4c2c1		0.39		
129234-06-6	Cc1cccc2C3C[NH2+]CCC3(O)c4ccccc4Oc12		0.52		
198968-25-1	[NH3+]C(CC=C)c1ccccc1c2noc3ccccc23		0.0		
135928-30-2	C[NH+]1CCC2(O)C(C1)c3cccc(C)c3Oc4ccccc24		0.82		
104535-64-0	CCC[NH+](CCC)CCc1ccc(O)c2NC(=O)Cc12		-0.43		
85650-56-2	C[NH+]1CC2C(C1)c3cc(Cl)ccc3Oc4ccccc24		1.03		
53-60-1	C[NH+](C)CCCN1c2ccccc2Sc3ccccc13		0.67		
146-21-4	C[NH+](C)CCCN1c2ccccc2S(=O)c3ccccc13		-0.48		
14759-06-9	C[NH+]1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)C		0.18		
50-52-2	CSc1ccc2Sc3ccccc3N(CCC4CCCC[NH+]4C)c2c1		0.34		
207390-15-6	BrC1=CC=C2C3C[NH2+]CC(C3)CN2C1=O		-0.05		
486-56-6	CN1C(CCC1=O)c2cccnc2	408.0	0.04		
485-35-8	O=C1C=CC=C2C3C[NH2+]CC(C3)CN12		-1.09		
54-11-5	C[NH+]1CCCC1c2cccnc2	4339100.0	0.56		
494-97-3	C1C[NH2+]C(C1)c2cccnc2	78422662.0	0.32		
34911-55-2	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	444.0	1.4		
5630-53-5	CC1CC2=C(CCC(=O)C2)C3CCC4(C)C(CCC4(O)C#C)C13	5470.0	0.4		
58-08-2	CN1C(=O)N(C)c2ncn(C)c2C1=O	2519.0	0.01		
83-67-0	CN1C(=O)NC(=O)c2c1ncn2C	5429.0	-0.29		
58-55-9	CN1C(=O)N(C)c2nc[nH]c2C1=O	2153.0	-0.38		
1977-15-7	C[NH2+]CCCN1c2ccccc2CCc3cc(O)ccc13		0.53		
50-48-6	C[NH+](C)CCC=C1c2ccccc2CCc3ccccc13		0.89		
50-47-5	C[NH2+]CCCN1c2ccccc2CCc3ccccc13	1548958.0	0.9		
2095-95-6	[NH3+]CCCN1c2ccccc2CCc3ccccc13		0.96		
24219-97-4	C[NH+]1CCN2C(C1)c3ccccc3Cc4ccccc24		0.99		
85650-52-8	C[NH+]1CCN2C(C1)c3ccccc3Cc4cccnc24		0.53		
113-52-0	C[NH+](C)CCCN1c2ccccc2CCc3ccccc13	3434472.0	1.17		
